datetime,hour,day_of_week,is_weekend,is_holiday,lag_1,lag_2,lag_24,temperature,precipitation,humidity,wind_speed,event_count,free_event_count,paid_event_count,evening_event_count,bus_boardings,bus_alightings,subway_boardings,subway_alightings,bike_rentals,bike_returns,camping_dist,park_entrance_dist,bbq_zone,estimated_active_cars
2020-02-11 00:00:00,0,Tuesday,False,False,,,,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,23962.0,38747.0,0.0,0.0,0.5,0.2,1,0.0
2020-02-11 01:00:00,1,Tuesday,False,False,0.0,,,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,10.0,2275.0,0.0,0.0,0.5,0.2,1,0.0
2020-02-11 02:00:00,2,Tuesday,False,False,0.0,0.0,,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.5,0.2,1,0.0
2020-02-11 03:00:00,3,Tuesday,False,False,0.0,0.0,,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.5,0.2,1,0.0
2020-02-11 04:00:00,4,Tuesday,False,False,0.0,0.0,,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,1383.0,29.0,0.0,0.0,0.5,0.2,1,0.0
2020-02-11 05:00:00,5,Tuesday,False,False,0.0,0.0,,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,60819.0,14989.0,0.0,0.0,0.5,0.2,1,0.0
2020-02-11 06:00:00,6,Tuesday,False,False,0.0,0.0,,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,94632.0,73174.0,0.0,0.0,0.5,0.2,1,4.428063783378901
2020-02-11 07:00:00,7,Tuesday,False,False,4.428063783378901,0.0,,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,242871.0,163908.0,0.0,0.0,0.5,0.2,1,9.567235210776422
2020-02-11 08:00:00,8,Tuesday,False,False,9.567235210776422,4.428063783378901,,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,333555.0,506716.0,0.0,0.0,0.5,0.2,1,18.05191252312231
2020-02-11 09:00:00,9,Tuesday,False,False,18.05191252312231,9.567235210776422,,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,208396.0,353657.0,0.0,0.0,0.5,0.2,1,29.95496976798985
2020-02-11 10:00:00,10,Tuesday,False,False,29.95496976798985,18.05191252312231,,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,153754.0,215439.0,0.0,0.0,0.5,0.2,1,44.07087596243359
2020-02-11 11:00:00,11,Tuesday,False,False,44.07087596243359,29.95496976798985,,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,161632.0,214294.0,0.0,0.0,0.5,0.2,1,57.97141722592357
2020-02-11 12:00:00,12,Tuesday,False,False,57.97141722592357,44.07087596243359,,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,180650.0,259580.0,0.0,0.0,0.5,0.2,1,68.67621553186217
2020-02-11 13:00:00,13,Tuesday,False,False,68.67621553186217,57.97141722592357,,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,201944.0,294267.0,0.0,0.0,0.5,0.2,1,73.6081422122929
2020-02-11 14:00:00,14,Tuesday,False,False,73.6081422122929,68.67621553186217,,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,207024.0,287394.0,0.0,0.0,0.5,0.2,1,71.45176849247962
2020-02-11 15:00:00,15,Tuesday,False,False,71.45176849247962,73.6081422122929,,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,235576.0,283756.0,0.0,0.0,0.5,0.2,1,62.667091026193965
2020-02-11 16:00:00,16,Tuesday,False,False,62.667091026193965,71.45176849247962,,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,277351.0,309034.0,0.0,0.0,0.5,0.2,1,49.433539196702185
2020-02-11 17:00:00,17,Tuesday,False,False,49.433539196702185,62.667091026193965,,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,374444.0,365661.0,0.0,0.0,0.5,0.2,1,34.88687253949143
2020-02-11 18:00:00,18,Tuesday,False,False,34.88687253949143,49.433539196702185,,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,597991.0,530353.0,0.0,0.0,0.5,0.2,1,21.920140792709176
2020-02-11 19:00:00,19,Tuesday,False,False,21.920140792709176,34.88687253949143,,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,374705.0,426473.0,0.0,0.0,0.5,0.2,1,12.214461829035011
2020-02-11 20:00:00,20,Tuesday,False,False,12.214461829035011,21.920140792709176,,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,296643.0,228454.0,0.0,0.0,0.5,0.2,1,6.019123366549794
2020-02-11 21:00:00,21,Tuesday,False,False,6.019123366549794,12.214461829035011,,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,335595.0,184631.0,0.0,0.0,0.5,0.2,1,2.6181932843776967
2020-02-11 22:00:00,22,Tuesday,False,False,2.6181932843776967,6.019123366549794,,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,323997.0,159531.0,0.0,0.0,0.5,0.2,1,1.004068951863238
2020-02-11 23:00:00,23,Tuesday,False,False,1.004068951863238,2.6181932843776967,,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,175407.0,114940.0,0.0,0.0,0.5,0.2,1,0.339241636151481
2020-02-12 00:00:00,0,Wednesday,False,False,0.339241636151481,1.004068951863238,0.0,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,23962.0,38747.0,0.0,0.0,0.5,0.2,1,0.0
2020-02-12 01:00:00,1,Wednesday,False,False,0.0,0.339241636151481,0.0,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,10.0,2275.0,0.0,0.0,0.5,0.2,1,0.0
2020-02-12 02:00:00,2,Wednesday,False,False,0.0,0.0,0.0,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.5,0.2,1,0.0
2020-02-12 03:00:00,3,Wednesday,False,False,0.0,0.0,0.0,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.5,0.2,1,0.0
2020-02-12 04:00:00,4,Wednesday,False,False,0.0,0.0,0.0,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,1383.0,29.0,0.0,0.0,0.5,0.2,1,0.0
2020-02-12 05:00:00,5,Wednesday,False,False,0.0,0.0,0.0,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,60819.0,14989.0,0.0,0.0,0.5,0.2,1,0.0
2020-02-12 06:00:00,6,Wednesday,False,False,0.0,0.0,4.428063783378901,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,94632.0,73174.0,0.0,0.0,0.5,0.2,1,4.324280024942691
2020-02-12 07:00:00,7,Wednesday,False,False,4.324280024942691,0.0,9.567235210776422,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,242871.0,163908.0,0.0,0.0,0.5,0.2,1,9.343000945736106
2020-02-12 08:00:00,8,Wednesday,False,False,9.343000945736106,4.324280024942691,18.05191252312231,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,333555.0,506716.0,0.0,0.0,0.5,0.2,1,17.628816691566403
2020-02-12 09:00:00,9,Wednesday,False,False,17.628816691566403,9.343000945736106,29.95496976798985,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,208396.0,353657.0,0.0,0.0,0.5,0.2,1,29.25289330783716
2020-02-12 10:00:00,10,Wednesday,False,False,29.25289330783716,17.628816691566403,44.07087596243359,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,153754.0,215439.0,0.0,0.0,0.5,0.2,1,43.03795471994255
2020-02-12 11:00:00,11,Wednesday,False,False,43.03795471994255,29.25289330783716,57.97141722592357,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,161632.0,214294.0,0.0,0.0,0.5,0.2,1,56.612698865957
2020-02-12 12:00:00,12,Wednesday,False,False,56.612698865957,43.03795471994255,68.67621553186217,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,180650.0,259580.0,0.0,0.0,0.5,0.2,1,67.06660101144234
2020-02-12 13:00:00,13,Wednesday,False,False,67.06660101144234,56.612698865957,73.6081422122929,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,201944.0,294267.0,0.0,0.0,0.5,0.2,1,71.88293453146103
2020-02-12 14:00:00,14,Wednesday,False,False,71.88293453146103,67.06660101144234,71.45176849247962,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,207024.0,287394.0,0.0,0.0,0.5,0.2,1,69.77710131426548
2020-02-12 15:00:00,15,Wednesday,False,False,69.77710131426548,71.88293453146103,62.667091026193965,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,235576.0,283756.0,0.0,0.0,0.5,0.2,1,61.19831673676863
2020-02-12 16:00:00,16,Wednesday,False,False,61.19831673676863,69.77710131426548,49.433539196702185,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,277351.0,309034.0,0.0,0.0,0.5,0.2,1,48.274929307229776
2020-02-12 17:00:00,17,Wednesday,False,False,48.274929307229776,61.19831673676863,34.88687253949143,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,374444.0,365661.0,0.0,0.0,0.5,0.2,1,34.069203479297684
2020-02-12 18:00:00,18,Wednesday,False,False,34.069203479297684,48.274929307229776,21.920140792709176,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,597991.0,530353.0,0.0,0.0,0.5,0.2,1,21.40638247570899
2020-02-12 19:00:00,19,Wednesday,False,False,21.40638247570899,34.069203479297684,12.214461829035011,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,374705.0,426473.0,0.0,0.0,0.5,0.2,1,11.928182584221254
2020-02-12 20:00:00,20,Wednesday,False,False,11.928182584221254,21.40638247570899,6.019123366549794,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,296643.0,228454.0,0.0,0.0,0.5,0.2,1,5.878048784964823
2020-02-12 21:00:00,21,Wednesday,False,False,5.878048784964823,11.928182584221254,2.6181932843776967,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,335595.0,184631.0,0.0,0.0,0.5,0.2,1,2.5568287800123564
2020-02-12 22:00:00,22,Wednesday,False,False,2.5568287800123564,5.878048784964823,1.004068951863238,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,323997.0,159531.0,0.0,0.0,0.5,0.2,1,0.980535855988554
2020-02-12 23:00:00,23,Wednesday,False,False,0.980535855988554,2.5568287800123564,0.339241636151481,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,175407.0,114940.0,0.0,0.0,0.5,0.2,1,0.3312905826571739
2020-02-13 00:00:00,0,Thursday,False,False,0.3312905826571739,0.980535855988554,0.0,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,23962.0,38747.0,0.0,0.0,0.5,0.2,1,0.0
2020-02-13 01:00:00,1,Thursday,False,False,0.0,0.3312905826571739,0.0,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,10.0,2275.0,0.0,0.0,0.5,0.2,1,0.0
2020-02-13 02:00:00,2,Thursday,False,False,0.0,0.0,0.0,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.5,0.2,1,0.0
2020-02-13 03:00:00,3,Thursday,False,False,0.0,0.0,0.0,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.5,0.2,1,0.0
2020-02-13 04:00:00,4,Thursday,False,False,0.0,0.0,0.0,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,1383.0,29.0,0.0,0.0,0.5,0.2,1,0.0
2020-02-13 05:00:00,5,Thursday,False,False,0.0,0.0,0.0,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,60819.0,14989.0,0.0,0.0,0.5,0.2,1,0.0
2020-02-13 06:00:00,6,Thursday,False,False,0.0,0.0,4.324280024942691,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,94632.0,73174.0,0.0,0.0,0.5,0.2,1,5.272733847351597
2020-02-13 07:00:00,7,Thursday,False,False,5.272733847351597,0.0,9.343000945736106,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,242871.0,163908.0,0.0,0.0,0.5,0.2,1,11.392221835373302
2020-02-13 08:00:00,8,Thursday,False,False,11.392221835373302,5.272733847351597,17.628816691566403,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,333555.0,506716.0,0.0,0.0,0.5,0.2,1,21.495383722197968
2020-02-13 09:00:00,9,Thursday,False,False,21.495383722197968,11.392221835373302,29.25289330783716,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,208396.0,353657.0,0.0,0.0,0.5,0.2,1,35.668994558057584
2020-02-13 10:00:00,10,Thursday,False,False,35.668994558057584,21.495383722197968,43.03795471994255,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,153754.0,215439.0,0.0,0.0,0.5,0.2,1,52.4775637247576
2020-02-13 11:00:00,11,Thursday,False,False,52.4775637247576,35.668994558057584,56.612698865957,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,161632.0,214294.0,0.0,0.0,0.5,0.2,1,69.02968627810147
2020-02-13 12:00:00,12,Thursday,False,False,69.02968627810147,52.4775637247576,67.06660101144234,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,180650.0,259580.0,0.0,0.0,0.5,0.2,1,81.77646570992898
2020-02-13 13:00:00,13,Thursday,False,False,81.77646570992898,69.02968627810147,71.88293453146103,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,201944.0,294267.0,0.0,0.0,0.5,0.2,1,87.64917622466332
2020-02-13 14:00:00,14,Thursday,False,False,87.64917622466332,81.77646570992898,69.77710131426548,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,207024.0,287394.0,0.0,0.0,0.5,0.2,1,85.08146598917006
2020-02-13 15:00:00,15,Thursday,False,False,85.08146598917006,87.64917622466332,61.19831673676863,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,235576.0,283756.0,0.0,0.0,0.5,0.2,1,74.62107777425446
2020-02-13 16:00:00,16,Thursday,False,False,74.62107777425446,85.08146598917006,48.274929307229776,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,277351.0,309034.0,0.0,0.0,0.5,0.2,1,58.86317543464576
2020-02-13 17:00:00,17,Thursday,False,False,58.86317543464576,74.62107777425446,34.069203479297684,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,374444.0,365661.0,0.0,0.0,0.5,0.2,1,41.54167660314328
2020-02-13 18:00:00,18,Thursday,False,False,41.54167660314328,58.86317543464576,21.40638247570899,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,597991.0,530353.0,0.0,0.0,0.5,0.2,1,26.10149129519444
2020-02-13 19:00:00,19,Thursday,False,False,26.10149129519444,41.54167660314328,11.928182584221254,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,374705.0,426473.0,0.0,0.0,0.5,0.2,1,14.544417032762986
2020-02-13 20:00:00,20,Thursday,False,False,14.544417032762986,26.10149129519444,5.878048784964823,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,296643.0,228454.0,0.0,0.0,0.5,0.2,1,7.167294117424482
2020-02-13 21:00:00,21,Thursday,False,False,7.167294117424482,14.544417032762986,2.5568287800123564,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,335595.0,184631.0,0.0,0.0,0.5,0.2,1,3.117623644281109
2020-02-13 22:00:00,22,Thursday,False,False,3.117623644281109,7.167294117424482,0.980535855988554,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,323997.0,159531.0,0.0,0.0,0.5,0.2,1,1.1955989359133228
2020-02-13 23:00:00,23,Thursday,False,False,1.1955989359133228,3.117623644281109,0.3312905826571739,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,175407.0,114940.0,0.0,0.0,0.5,0.2,1,0.4039532727782731
2020-02-14 00:00:00,0,Friday,False,False,0.4039532727782731,1.1955989359133228,0.0,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,23962.0,38747.0,0.0,0.0,0.5,0.2,1,0.0
2020-02-14 01:00:00,1,Friday,False,False,0.0,0.4039532727782731,0.0,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,10.0,2275.0,0.0,0.0,0.5,0.2,1,0.0
2020-02-14 02:00:00,2,Friday,False,False,0.0,0.0,0.0,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.5,0.2,1,0.0
2020-02-14 03:00:00,3,Friday,False,False,0.0,0.0,0.0,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.5,0.2,1,0.0
2020-02-14 04:00:00,4,Friday,False,False,0.0,0.0,0.0,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,1383.0,29.0,0.0,0.0,0.5,0.2,1,0.0
2020-02-14 05:00:00,5,Friday,False,False,0.0,0.0,0.0,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,60819.0,14989.0,0.0,0.0,0.5,0.2,1,0.0
2020-02-14 06:00:00,6,Friday,False,False,0.0,0.0,5.272733847351597,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,94632.0,73174.0,0.0,0.0,0.5,0.2,1,5.916063419958047
2020-02-14 07:00:00,7,Friday,False,False,5.916063419958047,0.0,11.392221835373302,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,242871.0,163908.0,0.0,0.0,0.5,0.2,1,12.782193985791968
2020-02-14 08:00:00,8,Friday,False,False,12.782193985791968,5.916063419958047,21.495383722197968,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,333555.0,506716.0,0.0,0.0,0.5,0.2,1,24.11804900805516
2020-02-14 09:00:00,9,Friday,False,False,24.11804900805516,12.782193985791968,35.668994558057584,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,208396.0,353657.0,0.0,0.0,0.5,0.2,1,40.02099101542909
2020-02-14 10:00:00,10,Friday,False,False,40.02099101542909,24.11804900805516,52.4775637247576,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,153754.0,215439.0,0.0,0.0,0.5,0.2,1,58.88038427664897
2020-02-14 11:00:00,11,Friday,False,False,58.88038427664897,40.02099101542909,69.02968627810147,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,161632.0,214294.0,0.0,0.0,0.5,0.2,1,77.45204171194423
2020-02-14 12:00:00,12,Friday,False,False,77.45204171194423,58.88038427664897,81.77646570992898,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,180650.0,259580.0,0.0,0.0,0.5,0.2,1,91.75406371838136
2020-02-14 13:00:00,13,Friday,False,False,91.75406371838136,77.45204171194423,87.64917622466332,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,201944.0,294267.0,0.0,0.0,0.5,0.2,1,98.34330733621988
2020-02-14 14:00:00,14,Friday,False,False,98.34330733621988,91.75406371838136,85.08146598917006,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,207024.0,287394.0,0.0,0.0,0.5,0.2,1,95.46230916012505
2020-02-14 15:00:00,15,Friday,False,False,95.46230916012505,98.34330733621988,74.62107777425446,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,235576.0,283756.0,0.0,0.0,0.5,0.2,1,83.7256424008298
2020-02-14 16:00:00,16,Friday,False,False,83.7256424008298,95.46230916012505,58.86317543464576,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,277351.0,309034.0,0.0,0.0,0.5,0.2,1,66.04510848701285
2020-02-14 17:00:00,17,Friday,False,False,66.04510848701285,83.7256424008298,41.54167660314328,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,374444.0,365661.0,0.0,0.0,0.5,0.2,1,46.61020269001927
2020-02-14 18:00:00,18,Friday,False,False,46.61020269001927,66.04510848701285,26.10149129519444,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,597991.0,530353.0,0.0,0.0,0.5,0.2,1,29.28615066269934
2020-02-14 19:00:00,19,Friday,False,False,29.28615066269934,46.61020269001927,14.544417032762986,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,374705.0,426473.0,0.0,0.0,0.5,0.2,1,16.31899050155227
2020-02-14 20:00:00,20,Friday,False,False,16.31899050155227,29.28615066269934,7.167294117424482,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,296643.0,228454.0,0.0,0.0,0.5,0.2,1,8.041780180024324
2020-02-14 21:00:00,21,Friday,False,False,8.041780180024324,16.31899050155227,3.117623644281109,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,335595.0,184631.0,0.0,0.0,0.5,0.2,1,3.498006865715762
2020-02-14 22:00:00,22,Friday,False,False,3.498006865715762,8.041780180024324,1.1955989359133228,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,323997.0,159531.0,0.0,0.0,0.5,0.2,1,1.3414747139665204
2020-02-14 23:00:00,23,Friday,False,False,1.3414747139665204,3.498006865715762,0.4039532727782731,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,175407.0,114940.0,0.0,0.0,0.5,0.2,1,0.4532398656261093
2020-02-15 00:00:00,0,Saturday,True,False,0.4532398656261093,1.3414747139665204,0.0,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,23962.0,38747.0,0.0,0.0,0.5,0.2,1,0.0
2020-02-15 01:00:00,1,Saturday,True,False,0.0,0.4532398656261093,0.0,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,10.0,2275.0,0.0,0.0,0.5,0.2,1,0.0
2020-02-15 02:00:00,2,Saturday,True,False,0.0,0.0,0.0,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.5,0.2,1,0.0
2020-02-15 03:00:00,3,Saturday,True,False,0.0,0.0,0.0,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.5,0.2,1,0.0
2020-02-15 04:00:00,4,Saturday,True,False,0.0,0.0,0.0,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,1383.0,29.0,0.0,0.0,0.5,0.2,1,0.0
2020-02-15 05:00:00,5,Saturday,True,False,0.0,0.0,0.0,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,60819.0,14989.0,0.0,0.0,0.5,0.2,1,0.0
2020-02-15 06:00:00,6,Saturday,True,False,0.0,0.0,5.916063419958047,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,94632.0,73174.0,0.0,0.0,0.5,0.2,1,4.977627082325085
2020-02-15 07:00:00,7,Saturday,True,False,4.977627082325085,0.0,12.782193985791968,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,242871.0,163908.0,0.0,0.0,0.5,0.2,1,13.466716963692924
2020-02-15 08:00:00,8,Saturday,True,False,13.466716963692924,4.977627082325085,24.11804900805516,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,333555.0,506716.0,0.0,0.0,0.5,0.2,1,27.46841632575144
2020-02-15 09:00:00,9,Saturday,True,False,27.46841632575144,13.466716963692924,40.02099101542909,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,208396.0,353657.0,0.0,0.0,0.5,0.2,1,49.98988366215357
2020-02-15 10:00:00,10,Saturday,True,False,49.98988366215357,27.46841632575144,58.88038427664897,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,153754.0,215439.0,0.0,0.0,0.5,0.2,1,81.57422303797412
2020-02-15 11:00:00,11,Saturday,True,False,81.57422303797412,49.98988366215357,77.45204171194423,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,161632.0,214294.0,0.0,0.0,0.5,0.2,1,119.98888276949364
2020-02-15 12:00:00,12,Saturday,True,False,119.98888276949364,81.57422303797412,91.75406371838136,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,180650.0,259580.0,0.0,0.0,0.5,0.2,1,159.9096481269259
2020-02-15 13:00:00,13,Saturday,True,False,159.9096481269259,119.98888276949364,98.34330733621988,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,201944.0,294267.0,0.0,0.0,0.5,0.2,1,193.92562583340248
2020-02-15 14:00:00,14,Saturday,True,False,193.92562583340248,159.9096481269259,95.46230916012505,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,207024.0,287394.0,0.0,0.0,0.5,0.2,1,214.62830038899105
2020-02-15 15:00:00,15,Saturday,True,False,214.62830038899105,193.92562583340248,83.7256424008298,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,235576.0,283756.0,0.0,0.0,0.5,0.2,1,217.02898435550588
2020-02-15 16:00:00,16,Saturday,True,False,217.02898435550588,214.62830038899105,66.04510848701285,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,277351.0,309034.0,0.0,0.0,0.5,0.2,1,200.38049747323527
2020-02-15 17:00:00,17,Saturday,True,False,200.38049747323527,217.02898435550588,46.61020269001927,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,374444.0,365661.0,0.0,0.0,0.5,0.2,1,168.59701274304263
2020-02-15 18:00:00,18,Saturday,True,False,168.59701274304263,200.38049747323527,29.28615066269934,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,597991.0,530353.0,0.0,0.0,0.5,0.2,1,128.92486625327822
2020-02-15 19:00:00,19,Saturday,True,False,128.92486625327822,168.59701274304263,16.31899050155227,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,374705.0,426473.0,0.0,0.0,0.5,0.2,1,89.34859360490347
2020-02-15 20:00:00,20,Saturday,True,False,89.34859360490347,128.92486625327822,8.041780180024324,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,296643.0,228454.0,0.0,0.0,0.5,0.2,1,55.973973353660696
2020-02-15 21:00:00,21,Saturday,True,False,55.973973353660696,89.34859360490347,3.498006865715762,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,335595.0,184631.0,0.0,0.0,0.5,0.2,1,31.63106351267034
2020-02-15 22:00:00,22,Saturday,True,False,31.63106351267034,55.973973353660696,1.3414747139665204,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,323997.0,159531.0,0.0,0.0,0.5,0.2,1,16.097911928682514
2020-02-15 23:00:00,23,Saturday,True,False,16.097911928682514,31.63106351267034,0.4532398656261093,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,175407.0,114940.0,0.0,0.0,0.5,0.2,1,7.369646704624868
2020-02-16 00:00:00,0,Sunday,True,False,7.369646704624868,16.097911928682514,0.0,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,23962.0,38747.0,0.0,0.0,0.5,0.2,1,0.0
2020-02-16 01:00:00,1,Sunday,True,False,0.0,7.369646704624868,0.0,15.0,0.0,60.0,2.5,0.0,0.0,0.0,0.0,,,10.0,2275.0,0.0,0.0,0.5,0.2,1,0.0
