datetime,date,hour,year,month,day_of_week,is_weekend,season,profile_type,daily_parking_count,daily_usage_minutes,avg_stay_minutes,hourly_share,estimated_entries,estimated_active_cars,estimated_active_cars_change,event_count_nearby,evening_event_count,free_event_count,event_flag_nearby,is_estimated_data,external_enrichment_level
2021-01-01 22:00:00,2021-01-01,22,2021,1,Friday,False,winter,weekday_winter,1620,58880,36.34567901234568,0.0017649821906013,2.8592711487741114,1.7320358563767455,-2.7843916649122944,0,0,0,False,True,hourly_estimate_base
2021-01-01 23:00:00,2021-01-01,23,2021,1,Friday,False,winter,weekday_winter,1620,58880,36.34567901234568,0.000596329012073,0.9660529995583148,0.5851975371810039,-1.1468383191957416,0,0,0,False,True,hourly_estimate_base
2021-01-02 00:00:00,2021-01-02,0,2021,1,Saturday,True,winter,weekend_winter,1388,58542,42.17723342939481,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2021-01-02 01:00:00,2021-01-02,1,2021,1,Saturday,True,winter,weekend_winter,1388,58542,42.17723342939481,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2021-01-02 02:00:00,2021-01-02,2,2021,1,Saturday,True,winter,weekend_winter,1388,58542,42.17723342939481,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2021-01-02 03:00:00,2021-01-02,3,2021,1,Saturday,True,winter,weekend_winter,1388,58542,42.17723342939481,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2021-01-02 04:00:00,2021-01-02,4,2021,1,Saturday,True,winter,weekend_winter,1388,58542,42.17723342939481,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2021-01-02 05:00:00,2021-01-02,5,2021,1,Saturday,True,winter,weekend_winter,1388,58542,42.17723342939481,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2021-01-02 06:00:00,2021-01-02,6,2021,1,Saturday,True,winter,weekend_winter,1388,58542,42.17723342939481,0.0040600547164152,5.6353559463843546,3.9613953868063505,3.9613953868063505,0,0,0,False,True,hourly_estimate_base
2021-01-02 07:00:00,2021-01-02,7,2021,1,Saturday,True,winter,weekend_winter,1388,58542,42.17723342939481,0.0091399713087623,12.686280176562176,8.917870005959449,4.956474619153099,0,0,0,False,True,hourly_estimate_base
2021-01-02 08:00:00,2021-01-02,8,2021,1,Saturday,True,winter,weekend_winter,1388,58542,42.17723342939481,0.0182530293401684,25.335204724153822,17.809480727202367,8.891610721242918,0,0,0,False,True,hourly_estimate_base
2021-01-02 09:00:00,2021-01-02,9,2021,1,Saturday,True,winter,weekend_winter,1388,58542,42.17723342939481,0.0324832523698679,45.0867542893767,31.693909337280147,13.88442861007778,0,0,0,False,True,hourly_estimate_base
2021-01-02 10:00:00,2021-01-02,10,2021,1,Saturday,True,winter,weekend_winter,1388,58542,42.17723342939481,0.0517812058773696,71.87231375778904,50.52292257454955,18.8290132372694,0,0,0,False,True,hourly_estimate_base
2021-01-02 11:00:00,2021-01-02,11,2021,1,Saturday,True,winter,weekend_winter,1388,58542,42.17723342939481,0.0743483411062712,103.19549745550448,72.54167641738884,22.018753842839295,0,0,0,False,True,hourly_estimate_base
2021-01-02 12:00:00,2021-01-02,12,2021,1,Saturday,True,winter,weekend_winter,1388,58542,42.17723342939481,0.0966589052412928,134.16256047491447,94.31009384392942,21.76841742654058,0,0,0,False,True,hourly_estimate_base
2021-01-02 13:00:00,2021-01-02,13,2021,1,Saturday,True,winter,weekend_winter,1388,58542,42.17723342939481,0.1142697149451651,158.60636434388925,111.49296087199764,17.18286702806823,0,0,0,False,True,hourly_estimate_base
2021-01-02 14:00:00,2021-01-02,14,2021,1,Saturday,True,winter,weekend_winter,1388,58542,42.17723342939481,0.1231562737689881,170.9409079913556,120.16357631640176,8.67061544440412,0,0,0,False,True,hourly_estimate_base
2021-01-02 15:00:00,2021-01-02,15,2021,1,Saturday,True,winter,weekend_winter,1388,58542,42.17723342939481,0.1210776532536652,168.05578271608738,118.1354662796012,-2.028110036800584,0,0,0,False,True,hourly_estimate_base
2021-01-02 16:00:00,2021-01-02,16,2021,1,Saturday,True,winter,weekend_winter,1388,58542,42.17723342939481,0.1084423608608333,150.51799687483668,105.8072114919151,-12.328254787686092,0,0,0,False,True,hourly_estimate_base
2021-01-02 17:00:00,2021-01-02,17,2021,1,Saturday,True,winter,weekend_winter,1388,58542,42.17723342939481,0.0882574670529882,122.50136426954766,86.11281060360062,-19.694400888314476,0,0,0,False,True,hourly_estimate_base
2021-01-02 18:00:00,2021-01-02,18,2021,1,Saturday,True,winter,weekend_winter,1388,58542,42.17723342939481,0.0650675464059419,90.31375441144748,63.4864050282776,-22.62640557532302,0,0,0,False,True,hourly_estimate_base
2021-01-02 19:00:00,2021-01-02,19,2021,1,Saturday,True,winter,weekend_winter,1388,58542,42.17723342939481,0.0433208748387664,60.12937427620779,42.26817758018439,-21.21822744809321,0,0,0,False,True,hourly_estimate_base
2021-01-02 20:00:00,2021-01-02,20,2021,1,Saturday,True,winter,weekend_winter,1388,58542,42.17723342939481,0.0259770441609877,36.05613729545106,25.34580198787579,-16.9223755923086,0,0,0,False,True,hourly_estimate_base
2021-01-02 21:00:00,2021-01-02,21,2021,1,Saturday,True,winter,weekend_winter,1388,58542,42.17723342939481,0.0140000119646657,19.432016606956083,13.659811673924388,-11.685990313951404,0,0,0,False,True,hourly_estimate_base
2021-01-02 22:00:00,2021-01-02,22,2021,1,Saturday,True,winter,weekend_winter,1388,58542,42.17723342939481,0.0067708580195982,9.39795093120232,6.606326169721977,-7.053485504202411,0,0,0,False,True,hourly_estimate_base
2021-01-02 23:00:00,2021-01-02,23,2021,1,Saturday,True,winter,weekend_winter,1388,58542,42.17723342939481,0.002935434768252,4.07438345833379,2.8641037033834857,-3.7422224663384913,0,0,0,False,True,hourly_estimate_base
2021-01-03 00:00:00,2021-01-03,0,2021,1,Sunday,True,winter,weekend_winter,1292,58596,45.35294117647059,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2021-01-03 01:00:00,2021-01-03,1,2021,1,Sunday,True,winter,weekend_winter,1292,58596,45.35294117647059,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2021-01-03 02:00:00,2021-01-03,2,2021,1,Sunday,True,winter,weekend_winter,1292,58596,45.35294117647059,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2021-01-03 03:00:00,2021-01-03,3,2021,1,Sunday,True,winter,weekend_winter,1292,58596,45.35294117647059,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2021-01-03 04:00:00,2021-01-03,4,2021,1,Sunday,True,winter,weekend_winter,1292,58596,45.35294117647059,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2021-01-03 05:00:00,2021-01-03,5,2021,1,Sunday,True,winter,weekend_winter,1292,58596,45.35294117647059,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2021-01-03 06:00:00,2021-01-03,6,2021,1,Sunday,True,winter,weekend_winter,1292,58596,45.35294117647059,0.0040600547164152,5.2455906936084915,3.965049436051124,3.965049436051124,0,0,0,False,True,hourly_estimate_base
2021-01-03 07:00:00,2021-01-03,7,2021,1,Sunday,True,winter,weekend_winter,1292,58596,45.35294117647059,0.0091399713087623,11.808842930920989,8.926095980137335,4.96104654408621,0,0,0,False,True,hourly_estimate_base
2021-01-03 08:00:00,2021-01-03,8,2021,1,Sunday,True,winter,weekend_winter,1292,58596,45.35294117647059,0.0182530293401684,23.58291390749765,17.82590845360852,8.899812473471185,0,0,0,False,True,hourly_estimate_base
2021-01-03 09:00:00,2021-01-03,9,2021,1,Sunday,True,winter,weekend_winter,1292,58596,45.35294117647059,0.0324832523698679,41.96836206186938,31.72314426441303,13.89723581080451,0,0,0,False,True,hourly_estimate_base
2021-01-03 10:00:00,2021-01-03,10,2021,1,Sunday,True,winter,weekend_winter,1292,58596,45.35294117647059,0.0517812058773696,66.90131799356156,50.56952565983918,18.84638139542615,0,0,0,False,True,hourly_estimate_base
2021-01-03 11:00:00,2021-01-03,11,2021,1,Sunday,True,winter,weekend_winter,1292,58596,45.35294117647059,0.0743483411062712,96.05805670930243,72.60858992438449,22.03906426454531,0,0,0,False,True,hourly_estimate_base
2021-01-03 12:00:00,2021-01-03,12,2021,1,Sunday,True,winter,weekend_winter,1292,58596,45.35294117647059,0.0966589052412928,124.88330557175036,94.3970868586466,21.7884969342621,0,0,0,False,True,hourly_estimate_base
2021-01-03 13:00:00,2021-01-03,13,2021,1,Sunday,True,winter,weekend_winter,1292,58596,45.35294117647059,0.1142697149451651,147.6364717091534,111.5958036154483,17.198716756801716,0,0,0,False,True,hourly_estimate_base
2021-01-03 14:00:00,2021-01-03,14,2021,1,Sunday,True,winter,weekend_winter,1292,58596,45.35294117647059,0.1231562737689881,159.11790570953272,120.27441696279384,8.678613347345546,0,0,0,False,True,hourly_estimate_base
2021-01-03 15:00:00,2021-01-03,15,2021,1,Sunday,True,winter,weekend_winter,1292,58596,45.35294117647059,0.1210776532536652,156.4323280037355,118.24443616752949,-2.0299807952643647,0,0,0,False,True,hourly_estimate_base
2021-01-03 16:00:00,2021-01-03,16,2021,1,Sunday,True,winter,weekend_winter,1292,58596,45.35294117647059,0.1084423608608333,140.1075302321967,105.90480961668985,-12.33962655083964,0,0,0,False,True,hourly_estimate_base
2021-01-03 17:00:00,2021-01-03,17,2021,1,Sunday,True,winter,weekend_winter,1292,58596,45.35294117647059,0.0882574670529882,114.0286474324608,86.1922423239483,-19.71256729274154,0,0,0,False,True,hourly_estimate_base
2021-01-03 18:00:00,2021-01-03,18,2021,1,Sunday,True,winter,weekend_winter,1292,58596,45.35294117647059,0.0650675464059419,84.06726995647705,63.54496582004295,-22.64727650390536,0,0,0,False,True,hourly_estimate_base
2021-01-03 19:00:00,2021-01-03,19,2021,1,Sunday,True,winter,weekend_winter,1292,58596,45.35294117647059,0.0433208748387664,55.970570291686215,42.30716636753929,-21.23779945250366,0,0,0,False,True,hourly_estimate_base
2021-01-03 20:00:00,2021-01-03,20,2021,1,Sunday,True,winter,weekend_winter,1292,58596,45.35294117647059,0.0259770441609877,33.56234105599623,25.369181327620677,-16.937985039918612,0,0,0,False,True,hourly_estimate_base
2021-01-03 21:00:00,2021-01-03,21,2021,1,Sunday,True,winter,weekend_winter,1292,58596,45.35294117647059,0.0140000119646657,18.08801545834817,13.672411684692587,-11.69676964292809,0,0,0,False,True,hourly_estimate_base
2021-01-03 22:00:00,2021-01-03,22,2021,1,Sunday,True,winter,weekend_winter,1292,58596,45.35294117647059,0.0067708580195982,8.747948561320893,6.612419941939616,-7.059991742752971,0,0,0,False,True,hourly_estimate_base
2021-01-03 23:00:00,2021-01-03,23,2021,1,Sunday,True,winter,weekend_winter,1292,58596,45.35294117647059,0.002935434768252,3.792581720581597,2.8667455946749127,-3.7456743472647034,0,0,0,False,True,hourly_estimate_base
2021-01-04 00:00:00,2021-01-04,0,2021,1,Monday,False,winter,weekday_winter,1161,31442,27.08182601205857,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2021-01-04 01:00:00,2021-01-04,1,2021,1,Monday,False,winter,weekday_winter,1161,31442,27.08182601205857,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2021-01-04 02:00:00,2021-01-04,2,2021,1,Monday,False,winter,weekday_winter,1161,31442,27.08182601205857,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2021-01-04 03:00:00,2021-01-04,3,2021,1,Monday,False,winter,weekday_winter,1161,31442,27.08182601205857,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2021-01-04 04:00:00,2021-01-04,4,2021,1,Monday,False,winter,weekday_winter,1161,31442,27.08182601205857,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2021-01-04 05:00:00,2021-01-04,5,2021,1,Monday,False,winter,weekday_winter,1161,31442,27.08182601205857,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2021-01-04 06:00:00,2021-01-04,6,2021,1,Monday,False,winter,weekday_winter,1161,31442,27.08182601205857,0.0077837818827156,9.036970765832896,4.078961165939103,4.078961165939103,0,0,0,False,True,hourly_estimate_base
2021-01-04 07:00:00,2021-01-04,7,2021,1,Monday,False,winter,weekday_winter,1161,31442,27.08182601205857,0.0168175698780237,19.5251986283856,8.812967201747057,4.734006035807954,0,0,0,False,True,hourly_estimate_base
2021-01-04 08:00:00,2021-01-04,8,2021,1,Monday,False,winter,weekday_winter,1161,31442,27.08182601205857,0.0317321873666931,36.84106953273079,16.62872391972612,7.815756717979063,0,0,0,False,True,hourly_estimate_base
2021-01-04 09:00:00,2021-01-04,9,2021,1,Monday,False,winter,weekday_winter,1161,31442,27.08182601205857,0.052655734511452,61.13330776779577,27.593360075151228,10.964636155425108,0,0,0,False,True,hourly_estimate_base
2021-01-04 10:00:00,2021-01-04,10,2021,1,Monday,False,winter,weekday_winter,1161,31442,27.08182601205857,0.0774690931868284,89.94161718990784,40.59638713300434,13.003027057853114,0,0,0,False,True,hourly_estimate_base
2021-01-04 11:00:00,2021-01-04,11,2021,1,Monday,False,winter,weekday_winter,1161,31442,27.08182601205857,0.1019038769974925,118.31040119408888,53.40102834258603,12.804641209581687,0,0,0,False,True,hourly_estimate_base
2021-01-04 12:00:00,2021-01-04,12,2021,1,Monday,False,winter,weekday_winter,1161,31442,27.08182601205857,0.1207210890314865,140.15718436555588,63.2618746888,9.860846346213968,0,0,0,False,True,hourly_estimate_base
2021-01-04 13:00:00,2021-01-04,13,2021,1,Monday,False,winter,weekday_winter,1161,31442,27.08182601205857,0.1293905760623905,150.22245880843536,67.8049748758947,4.543100187094701,0,0,0,False,True,hourly_estimate_base
2021-01-04 14:00:00,2021-01-04,14,2021,1,Monday,False,winter,weekday_winter,1161,31442,27.08182601205857,0.1256000383660615,145.8216445429974,65.81860677176176,-1.9863681041329355,0,0,0,False,True,hourly_estimate_base
2021-01-04 15:00:00,2021-01-04,15,2021,1,Monday,False,winter,weekday_winter,1161,31442,27.08182601205857,0.1101580717069006,127.8935212517116,57.726501510139485,-8.09210526162228,0,0,0,False,True,hourly_estimate_base
2021-01-04 16:00:00,2021-01-04,16,2021,1,Monday,False,winter,weekday_winter,1161,31442,27.08182601205857,0.0868957417104307,100.88595612581004,45.536265180989375,-12.19023632915011,0,0,0,False,True,hourly_estimate_base
2021-01-04 17:00:00,2021-01-04,17,2021,1,Monday,False,winter,weekday_winter,1161,31442,27.08182601205857,0.0613251795145309,71.19853341637047,32.13643823826472,-13.399826942724658,0,0,0,False,True,hourly_estimate_base
2021-01-04 18:00:00,2021-01-04,18,2021,1,Monday,False,winter,weekday_winter,1161,31442,27.08182601205857,0.0385318737750139,44.73550545279118,20.191986253899803,-11.944451984364914,0,0,0,False,True,hourly_estimate_base
2021-01-04 19:00:00,2021-01-04,19,2021,1,Monday,False,winter,weekday_winter,1161,31442,27.08182601205857,0.0214709433610318,24.927765242157996,11.251490019292731,-8.940496234607071,0,0,0,False,True,hourly_estimate_base
2021-01-04 20:00:00,2021-01-04,20,2021,1,Monday,False,winter,weekday_winter,1161,31442,27.08182601205857,0.0105805936188728,12.284069191511405,5.544583742743347,-5.706906276549384,0,0,0,False,True,hourly_estimate_base
2021-01-04 21:00:00,2021-01-04,21,2021,1,Monday,False,winter,weekday_winter,1161,31442,27.08182601205857,0.0046023378274005,5.343314217611999,2.411778432818784,-3.132805309924563,0,0,0,False,True,hourly_estimate_base
2021-01-04 22:00:00,2021-01-04,22,2021,1,Monday,False,winter,weekday_winter,1161,31442,27.08182601205857,0.0017649821906013,2.049144323288113,0.9249095006147696,-1.4868689322040145,0,0,0,False,True,hourly_estimate_base
2021-01-04 23:00:00,2021-01-04,23,2021,1,Monday,False,winter,weekday_winter,1161,31442,27.08182601205857,0.000596329012073,0.6923379830167923,0.3124962799600055,-0.612413220654764,0,0,0,False,True,hourly_estimate_base
2021-01-05 00:00:00,2021-01-05,0,2021,1,Tuesday,False,winter,weekday_winter,1060,30396,28.675471698113206,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2021-01-05 01:00:00,2021-01-05,1,2021,1,Tuesday,False,winter,weekday_winter,1060,30396,28.675471698113206,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2021-01-05 02:00:00,2021-01-05,2,2021,1,Tuesday,False,winter,weekday_winter,1060,30396,28.675471698113206,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2021-01-05 03:00:00,2021-01-05,3,2021,1,Tuesday,False,winter,weekday_winter,1060,30396,28.675471698113206,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2021-01-05 04:00:00,2021-01-05,4,2021,1,Tuesday,False,winter,weekday_winter,1060,30396,28.675471698113206,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2021-01-05 05:00:00,2021-01-05,5,2021,1,Tuesday,False,winter,weekday_winter,1060,30396,28.675471698113206,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2021-01-05 06:00:00,2021-01-05,6,2021,1,Tuesday,False,winter,weekday_winter,1060,30396,28.675471698113206,0.0077837818827156,8.250808795678614,3.94326390178376,3.94326390178376,0,0,0,False,True,hourly_estimate_base
2021-01-05 07:00:00,2021-01-05,7,2021,1,Tuesday,False,winter,weekday_winter,1060,30396,28.675471698113206,0.0168175698780237,17.8266240707052,8.519780900206843,4.576516998423084,0,0,0,False,True,hourly_estimate_base
2021-01-05 08:00:00,2021-01-05,8,2021,1,Tuesday,False,winter,weekday_winter,1060,30396,28.675471698113206,0.0317321873666931,33.63611860869478,16.075526119966767,7.555745219759924,0,0,0,False,True,hourly_estimate_base
2021-01-05 09:00:00,2021-01-05,9,2021,1,Tuesday,False,winter,weekday_winter,1060,30396,28.675471698113206,0.052655734511452,55.81507858213912,26.675395103501582,10.599868983534815,0,0,0,False,True,hourly_estimate_base
2021-01-05 10:00:00,2021-01-05,10,2021,1,Tuesday,False,winter,weekday_winter,1060,30396,28.675471698113206,0.0774690931868284,82.11723877803817,39.2458426084473,12.570447504945715,0,0,0,False,True,hourly_estimate_base
2021-01-05 11:00:00,2021-01-05,11,2021,1,Tuesday,False,winter,weekday_winter,1060,30396,28.675471698113206,0.1019038769974925,108.01810961734212,51.62450408692974,12.378661478482442,0,0,0,False,True,hourly_estimate_base
2021-01-05 12:00:00,2021-01-05,12,2021,1,Tuesday,False,winter,weekday_winter,1060,30396,28.675471698113206,0.1207210890314865,127.96435437337574,61.15730370335108,9.532799616421345,0,0,0,False,True,hourly_estimate_base
2021-01-05 13:00:00,2021-01-05,13,2021,1,Tuesday,False,winter,weekday_winter,1060,30396,28.675471698113206,0.1293905760623905,137.15401062613392,65.54926583320702,4.3919621298559335,0,0,0,False,True,hourly_estimate_base
2021-01-05 14:00:00,2021-01-05,14,2021,1,Tuesday,False,winter,weekday_winter,1060,30396,28.675471698113206,0.1256000383660615,133.1360406680252,63.62897943624676,-1.9202863969602575,0,0,0,False,True,hourly_estimate_base
2021-01-05 15:00:00,2021-01-05,15,2021,1,Tuesday,False,winter,weekday_winter,1060,30396,28.675471698113206,0.1101580717069006,116.76755600931465,55.80607912671584,-7.822900309530915,0,0,0,False,True,hourly_estimate_base
2021-01-05 16:00:00,2021-01-05,16,2021,1,Tuesday,False,winter,weekday_winter,1060,30396,28.675471698113206,0.0868957417104307,92.10948621305656,44.021382750504195,-11.784696376211649,0,0,0,False,True,hourly_estimate_base
2021-01-05 17:00:00,2021-01-05,17,2021,1,Tuesday,False,winter,weekday_winter,1060,30396,28.675471698113206,0.0613251795145309,65.00469028540284,31.06733594206139,-12.9540468084428,0,0,0,False,True,hourly_estimate_base
2021-01-05 18:00:00,2021-01-05,18,2021,1,Tuesday,False,winter,weekday_winter,1060,30396,28.675471698113206,0.0385318737750139,40.843786201514774,19.52024725442206,-11.547088687639334,0,0,0,False,True,hourly_estimate_base
2021-01-05 19:00:00,2021-01-05,19,2021,1,Tuesday,False,winter,weekday_winter,1060,30396,28.675471698113206,0.0214709433610318,22.759199962693778,10.877179906698744,-8.643067347723317,0,0,0,False,True,hourly_estimate_base
2021-01-05 20:00:00,2021-01-05,20,2021,1,Tuesday,False,winter,weekday_winter,1060,30396,28.675471698113206,0.0105805936188728,11.215429236005242,5.360128727320996,-5.517051179377747,0,0,0,False,True,hourly_estimate_base
2021-01-05 21:00:00,2021-01-05,21,2021,1,Tuesday,False,winter,weekday_winter,1060,30396,28.675471698113206,0.0046023378274005,4.878478097044547,2.3315443433611014,-3.0285843839598945,0,0,0,False,True,hourly_estimate_base
2021-01-05 22:00:00,2021-01-05,22,2021,1,Tuesday,False,winter,weekday_winter,1060,30396,28.675471698113206,0.0017649821906013,1.870881122037381,0.8941399777586201,-1.4374043656024813,0,0,0,False,True,hourly_estimate_base
2021-01-05 23:00:00,2021-01-05,23,2021,1,Tuesday,False,winter,weekday_winter,1060,30396,28.675471698113206,0.000596329012073,0.6321087527974159,0.3021002775161989,-0.5920397002424211,0,0,0,False,True,hourly_estimate_base
2021-01-06 00:00:00,2021-01-06,0,2021,1,Wednesday,False,winter,weekday_winter,1100,28154,25.594545454545457,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2021-01-06 01:00:00,2021-01-06,1,2021,1,Wednesday,False,winter,weekday_winter,1100,28154,25.594545454545457,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2021-01-06 02:00:00,2021-01-06,2,2021,1,Wednesday,False,winter,weekday_winter,1100,28154,25.594545454545457,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2021-01-06 03:00:00,2021-01-06,3,2021,1,Wednesday,False,winter,weekday_winter,1100,28154,25.594545454545457,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2021-01-06 04:00:00,2021-01-06,4,2021,1,Wednesday,False,winter,weekday_winter,1100,28154,25.594545454545457,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2021-01-06 05:00:00,2021-01-06,5,2021,1,Wednesday,False,winter,weekday_winter,1100,28154,25.594545454545457,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2021-01-06 06:00:00,2021-01-06,6,2021,1,Wednesday,False,winter,weekday_winter,1100,28154,25.594545454545457,0.0077837818827156,8.56216007098724,3.652409918766284,3.652409918766284,0,0,0,False,True,hourly_estimate_base
2021-01-06 07:00:00,2021-01-06,7,2021,1,Wednesday,False,winter,weekday_winter,1100,28154,25.594545454545457,0.0168175698780237,18.49932686582615,7.891364372431354,4.23895445366507,0,0,0,False,True,hourly_estimate_base
