datetime,date,hour,year,month,day_of_week,is_weekend,season,profile_type,daily_parking_count,daily_usage_minutes,avg_stay_minutes,hourly_share,estimated_entries,estimated_active_cars,estimated_active_cars_change,event_count_nearby,evening_event_count,free_event_count,event_flag_nearby,is_estimated_data,external_enrichment_level
2020-02-11 00:00:00,2020-02-11,0,2020,2,Tuesday,False,winter,weekday_winter,1035,34133,32.978743961352656,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2020-02-11 01:00:00,2020-02-11,1,2020,2,Tuesday,False,winter,weekday_winter,1035,34133,32.978743961352656,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2020-02-11 02:00:00,2020-02-11,2,2020,2,Tuesday,False,winter,weekday_winter,1035,34133,32.978743961352656,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2020-02-11 03:00:00,2020-02-11,3,2020,2,Tuesday,False,winter,weekday_winter,1035,34133,32.978743961352656,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2020-02-11 04:00:00,2020-02-11,4,2020,2,Tuesday,False,winter,weekday_winter,1035,34133,32.978743961352656,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2020-02-11 05:00:00,2020-02-11,5,2020,2,Tuesday,False,winter,weekday_winter,1035,34133,32.978743961352656,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2020-02-11 06:00:00,2020-02-11,6,2020,2,Tuesday,False,winter,weekday_winter,1035,34133,32.978743961352656,0.0077837818827156,8.056214248610722,4.428063783378901,4.428063783378901,0,0,0,False,True,hourly_estimate_base
2020-02-11 07:00:00,2020-02-11,7,2020,2,Tuesday,False,winter,weekday_winter,1035,34133,32.978743961352656,0.0168175698780237,17.406184823754604,9.567235210776422,5.139171427397521,0,0,0,False,True,hourly_estimate_base
2020-02-11 08:00:00,2020-02-11,8,2020,2,Tuesday,False,winter,weekday_winter,1035,34133,32.978743961352656,0.0317321873666931,32.842813924527455,18.05191252312231,8.48467731234589,0,0,0,False,True,hourly_estimate_base
2020-02-11 09:00:00,2020-02-11,9,2020,2,Tuesday,False,winter,weekday_winter,1035,34133,32.978743961352656,0.052655734511452,54.49868521935282,29.95496976798985,11.90305724486754,0,0,0,False,True,hourly_estimate_base
2020-02-11 10:00:00,2020-02-11,10,2020,2,Tuesday,False,winter,weekday_winter,1035,34133,32.978743961352656,0.0774690931868284,80.18051144836745,44.07087596243359,14.115906194443738,0,0,0,False,True,hourly_estimate_base
2020-02-11 11:00:00,2020-02-11,11,2020,2,Tuesday,False,winter,weekday_winter,1035,34133,32.978743961352656,0.1019038769974925,105.47051269240482,57.97141722592357,13.900541263489975,0,0,0,False,True,hourly_estimate_base
2020-02-11 12:00:00,2020-02-11,12,2020,2,Tuesday,False,winter,weekday_winter,1035,34133,32.978743961352656,0.1207210890314865,124.94632714758858,68.67621553186217,10.704798305938604,0,0,0,False,True,hourly_estimate_base
2020-02-11 13:00:00,2020-02-11,13,2020,2,Tuesday,False,winter,weekday_winter,1035,34133,32.978743961352656,0.1293905760623905,133.91924622457415,73.6081422122929,4.931926680430735,0,0,0,False,True,hourly_estimate_base
2020-02-11 14:00:00,2020-02-11,14,2020,2,Tuesday,False,winter,weekday_winter,1035,34133,32.978743961352656,0.1256000383660615,129.99603970887367,71.45176849247962,-2.1563737198132884,0,0,0,False,True,hourly_estimate_base
2020-02-11 15:00:00,2020-02-11,15,2020,2,Tuesday,False,winter,weekday_winter,1035,34133,32.978743961352656,0.1101580717069006,114.01360421664212,62.667091026193965,-8.78467746628565,0,0,0,False,True,hourly_estimate_base
2020-02-11 16:00:00,2020-02-11,16,2020,2,Tuesday,False,winter,weekday_winter,1035,34133,32.978743961352656,0.0868957417104307,89.93709267029578,49.433539196702185,-13.23355182949178,0,0,0,False,True,hourly_estimate_base
2020-02-11 17:00:00,2020-02-11,17,2020,2,Tuesday,False,winter,weekday_winter,1035,34133,32.978743961352656,0.0613251795145309,63.47156079753957,34.88687253949143,-14.546666657210755,0,0,0,False,True,hourly_estimate_base
2020-02-11 18:00:00,2020-02-11,18,2020,2,Tuesday,False,winter,weekday_winter,1035,34133,32.978743961352656,0.0385318737750139,39.880489357139425,21.920140792709176,-12.966731746782251,0,0,0,False,True,hourly_estimate_base
2020-02-11 19:00:00,2020-02-11,19,2020,2,Tuesday,False,winter,weekday_winter,1035,34133,32.978743961352656,0.0214709433610318,22.222426378667983,12.214461829035011,-9.705678963674163,0,0,0,False,True,hourly_estimate_base
2020-02-11 20:00:00,2020-02-11,20,2020,2,Tuesday,False,winter,weekday_winter,1035,34133,32.978743961352656,0.0105805936188728,10.95091439553342,6.019123366549794,-6.195338462485218,0,0,0,False,True,hourly_estimate_base
2020-02-11 21:00:00,2020-02-11,21,2020,2,Tuesday,False,winter,weekday_winter,1035,34133,32.978743961352656,0.0046023378274005,4.763419651359534,2.6181932843776967,-3.400930082172097,0,0,0,False,True,hourly_estimate_base
2020-02-11 22:00:00,2020-02-11,22,2020,2,Tuesday,False,winter,weekday_winter,1035,34133,32.978743961352656,0.0017649821906013,1.8267565672723487,1.004068951863238,-1.6141243325144587,0,0,0,False,True,hourly_estimate_base
2020-02-11 23:00:00,2020-02-11,23,2020,2,Tuesday,False,winter,weekday_winter,1035,34133,32.978743961352656,0.000596329012073,0.61720052749559,0.339241636151481,-0.664827315711757,0,0,0,False,True,hourly_estimate_base
2020-02-12 00:00:00,2020-02-12,0,2020,2,Wednesday,False,winter,weekday_winter,853,33333,39.07737397420867,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2020-02-12 01:00:00,2020-02-12,1,2020,2,Wednesday,False,winter,weekday_winter,853,33333,39.07737397420867,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2020-02-12 02:00:00,2020-02-12,2,2020,2,Wednesday,False,winter,weekday_winter,853,33333,39.07737397420867,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2020-02-12 03:00:00,2020-02-12,3,2020,2,Wednesday,False,winter,weekday_winter,853,33333,39.07737397420867,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2020-02-12 04:00:00,2020-02-12,4,2020,2,Wednesday,False,winter,weekday_winter,853,33333,39.07737397420867,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2020-02-12 05:00:00,2020-02-12,5,2020,2,Wednesday,False,winter,weekday_winter,853,33333,39.07737397420867,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2020-02-12 06:00:00,2020-02-12,6,2020,2,Wednesday,False,winter,weekday_winter,853,33333,39.07737397420867,0.0077837818827156,6.639565945956469,4.324280024942691,4.324280024942691,0,0,0,False,True,hourly_estimate_base
2020-02-12 07:00:00,2020-02-12,7,2020,2,Wednesday,False,winter,weekday_winter,853,33333,39.07737397420867,0.0168175698780237,14.34538710595428,9.343000945736106,5.018720920793415,0,0,0,False,True,hourly_estimate_base
2020-02-12 08:00:00,2020-02-12,8,2020,2,Wednesday,False,winter,weekday_winter,853,33333,39.07737397420867,0.0317321873666931,27.06755582378929,17.628816691566403,8.285815745830297,0,0,0,False,True,hourly_estimate_base
2020-02-12 09:00:00,2020-02-12,9,2020,2,Wednesday,False,winter,weekday_winter,853,33333,39.07737397420867,0.052655734511452,44.91534153826856,29.25289330783716,11.624076616270756,0,0,0,False,True,hourly_estimate_base
2020-02-12 10:00:00,2020-02-12,10,2020,2,Wednesday,False,winter,weekday_winter,853,33333,39.07737397420867,0.0774690931868284,66.08113648836468,43.03795471994255,13.785061412105389,0,0,0,False,True,hourly_estimate_base
2020-02-12 11:00:00,2020-02-12,11,2020,2,Wednesday,False,winter,weekday_winter,853,33333,39.07737397420867,0.1019038769974925,86.92400707886117,56.612698865957,13.574744146014451,0,0,0,False,True,hourly_estimate_base
2020-02-12 12:00:00,2020-02-12,12,2020,2,Wednesday,False,winter,weekday_winter,853,33333,39.07737397420867,0.1207210890314865,102.97508894385804,67.06660101144234,10.453902145485344,0,0,0,False,True,hourly_estimate_base
2020-02-12 13:00:00,2020-02-12,13,2020,2,Wednesday,False,winter,weekday_winter,853,33333,39.07737397420867,0.1293905760623905,110.37016138121908,71.88293453146103,4.816333520018688,0,0,0,False,True,hourly_estimate_base
2020-02-12 14:00:00,2020-02-12,14,2020,2,Wednesday,False,winter,weekday_winter,853,33333,39.07737397420867,0.1256000383660615,107.13683272625047,69.77710131426548,-2.1058332171955527,0,0,0,False,True,hourly_estimate_base
2020-02-12 15:00:00,2020-02-12,15,2020,2,Wednesday,False,winter,weekday_winter,853,33333,39.07737397420867,0.1101580717069006,93.96483516598622,61.198316736768625,-8.578784577496855,0,0,0,False,True,hourly_estimate_base
2020-02-12 16:00:00,2020-02-12,16,2020,2,Wednesday,False,winter,weekday_winter,853,33333,39.07737397420867,0.0868957417104307,74.1220676789974,48.274929307229776,-12.923387429538847,0,0,0,False,True,hourly_estimate_base
2020-02-12 17:00:00,2020-02-12,17,2020,2,Wednesday,False,winter,weekday_winter,853,33333,39.07737397420867,0.0613251795145309,52.31037812589493,34.069203479297684,-14.205725827932092,0,0,0,False,True,hourly_estimate_base
2020-02-12 18:00:00,2020-02-12,18,2020,2,Wednesday,False,winter,weekday_winter,853,33333,39.07737397420867,0.0385318737750139,32.867688330086885,21.40638247570899,-12.662821003588691,0,0,0,False,True,hourly_estimate_base
2020-02-12 19:00:00,2020-02-12,19,2020,2,Wednesday,False,winter,weekday_winter,853,33333,39.07737397420867,0.0214709433610318,18.314714686960183,11.928182584221254,-9.478199891487735,0,0,0,False,True,hourly_estimate_base
2020-02-12 20:00:00,2020-02-12,20,2020,2,Wednesday,False,winter,weekday_winter,853,33333,39.07737397420867,0.0105805936188728,9.025246356898558,5.878048784964823,-6.0501337992564315,0,0,0,False,True,hourly_estimate_base
2020-02-12 21:00:00,2020-02-12,21,2020,2,Wednesday,False,winter,weekday_winter,853,33333,39.07737397420867,0.0046023378274005,3.92579416677264,2.5568287800123564,-3.3212200049524663,0,0,0,False,True,hourly_estimate_base
2020-02-12 22:00:00,2020-02-12,22,2020,2,Wednesday,False,winter,weekday_winter,853,33333,39.07737397420867,0.0017649821906013,1.5055298085829116,0.980535855988554,-1.5762929240238024,0,0,0,False,True,hourly_estimate_base
2020-02-12 23:00:00,2020-02-12,23,2020,2,Wednesday,False,winter,weekday_winter,853,33333,39.07737397420867,0.000596329012073,0.5086686472982979,0.3312905826571739,-0.64924527333138,0,0,0,False,True,hourly_estimate_base
2020-02-13 00:00:00,2020-02-13,0,2020,2,Thursday,False,winter,weekday_winter,1051,40644,38.67174119885823,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2020-02-13 01:00:00,2020-02-13,1,2020,2,Thursday,False,winter,weekday_winter,1051,40644,38.67174119885823,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2020-02-13 02:00:00,2020-02-13,2,2020,2,Thursday,False,winter,weekday_winter,1051,40644,38.67174119885823,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2020-02-13 03:00:00,2020-02-13,3,2020,2,Thursday,False,winter,weekday_winter,1051,40644,38.67174119885823,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2020-02-13 04:00:00,2020-02-13,4,2020,2,Thursday,False,winter,weekday_winter,1051,40644,38.67174119885823,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2020-02-13 05:00:00,2020-02-13,5,2020,2,Thursday,False,winter,weekday_winter,1051,40644,38.67174119885823,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2020-02-13 06:00:00,2020-02-13,6,2020,2,Thursday,False,winter,weekday_winter,1051,40644,38.67174119885823,0.0077837818827156,8.180754758734173,5.272733847351597,5.272733847351597,0,0,0,False,True,hourly_estimate_base
2020-02-13 07:00:00,2020-02-13,7,2020,2,Thursday,False,winter,weekday_winter,1051,40644,38.67174119885823,0.0168175698780237,17.675265941802984,11.392221835373302,6.119487988021706,0,0,0,False,True,hourly_estimate_base
2020-02-13 08:00:00,2020-02-13,8,2020,2,Thursday,False,winter,weekday_winter,1051,40644,38.67174119885823,0.0317321873666931,33.350528922394545,21.495383722197968,10.103161886824664,0,0,0,False,True,hourly_estimate_base
2020-02-13 09:00:00,2020-02-13,9,2020,2,Thursday,False,winter,weekday_winter,1051,40644,38.67174119885823,0.052655734511452,55.34117697153605,35.668994558057584,14.173610835859616,0,0,0,False,True,hourly_estimate_base
2020-02-13 10:00:00,2020-02-13,10,2020,2,Thursday,False,winter,weekday_winter,1051,40644,38.67174119885823,0.0774690931868284,81.42001693935671,52.477563724757594,16.80856916670001,0,0,0,False,True,hourly_estimate_base
2020-02-13 11:00:00,2020-02-13,11,2020,2,Thursday,False,winter,weekday_winter,1051,40644,38.67174119885823,0.1019038769974925,107.1009747243647,69.02968627810147,16.55212255334387,0,0,0,False,True,hourly_estimate_base
2020-02-13 12:00:00,2020-02-13,12,2020,2,Thursday,False,winter,weekday_winter,1051,40644,38.67174119885823,0.1207210890314865,126.87786457209236,81.77646570992898,12.74677943182752,0,0,0,False,True,hourly_estimate_base
2020-02-13 13:00:00,2020-02-13,13,2020,2,Thursday,False,winter,weekday_winter,1051,40644,38.67174119885823,0.1293905760623905,135.98949544157242,87.64917622466332,5.872710514734337,0,0,0,False,True,hourly_estimate_base
2020-02-13 14:00:00,2020-02-13,14,2020,2,Thursday,False,winter,weekday_winter,1051,40644,38.67174119885823,0.1256000383660615,132.00564032273064,85.08146598917006,-2.5677102354932657,0,0,0,False,True,hourly_estimate_base
2020-02-13 15:00:00,2020-02-13,15,2020,2,Thursday,False,winter,weekday_winter,1051,40644,38.67174119885823,0.1101580717069006,115.77613336395254,74.62107777425446,-10.460388214915596,0,0,0,False,True,hourly_estimate_base
2020-02-13 16:00:00,2020-02-13,16,2020,2,Thursday,False,winter,weekday_winter,1051,40644,38.67174119885823,0.0868957417104307,91.32742453766268,58.86317543464576,-15.757902339608698,0,0,0,False,True,hourly_estimate_base
2020-02-13 17:00:00,2020-02-13,17,2020,2,Thursday,False,winter,weekday_winter,1051,40644,38.67174119885823,0.0613251795145309,64.45276366977205,41.54167660314328,-17.32149883150248,0,0,0,False,True,hourly_estimate_base
2020-02-13 18:00:00,2020-02-13,18,2020,2,Thursday,False,winter,weekday_winter,1051,40644,38.67174119885823,0.0385318737750139,40.49699933753965,26.10149129519444,-15.44018530794884,0,0,0,False,True,hourly_estimate_base
2020-02-13 19:00:00,2020-02-13,19,2020,2,Thursday,False,winter,weekday_winter,1051,40644,38.67174119885823,0.0214709433610318,22.565961472444492,14.544417032762986,-11.557074262431453,0,0,0,False,True,hourly_estimate_base
