datetime,date,hour,year,month,day_of_week,is_weekend,season,profile_type,daily_parking_count,daily_usage_minutes,avg_stay_minutes,hourly_share,estimated_entries,estimated_active_cars,estimated_active_cars_change,event_count_nearby,evening_event_count,free_event_count,event_flag_nearby,is_estimated_data,external_enrichment_level
2024-01-01 00:00:00,2024-01-01,0,2024,1,Monday,False,winter,weekday_winter,1194,56907,47.6608040201005,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2024-01-01 01:00:00,2024-01-01,1,2024,1,Monday,False,winter,weekday_winter,1194,56907,47.6608040201005,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2024-01-01 02:00:00,2024-01-01,2,2024,1,Monday,False,winter,weekday_winter,1194,56907,47.6608040201005,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2024-01-01 03:00:00,2024-01-01,3,2024,1,Monday,False,winter,weekday_winter,1194,56907,47.6608040201005,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2024-01-01 04:00:00,2024-01-01,4,2024,1,Monday,False,winter,weekday_winter,1194,56907,47.6608040201005,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2024-01-01 05:00:00,2024-01-01,5,2024,1,Monday,False,winter,weekday_winter,1194,56907,47.6608040201005,0.0,0.0,0.0,0.0,0,0,0,False,True,hourly_estimate_base
2024-01-01 06:00:00,2024-01-01,6,2024,1,Monday,False,winter,weekday_winter,1194,56907,47.6608040201005,0.0077837818827156,9.293835567962514,7.38252792666168,7.38252792666168,0,0,0,False,True,hourly_estimate_base
2024-01-01 07:00:00,2024-01-01,7,2024,1,Monday,False,winter,weekday_winter,1194,56907,47.6608040201005,0.0168175698780237,20.080178434360384,15.950624150811644,8.568096224149965,0,0,0,False,True,hourly_estimate_base
2024-01-01 08:00:00,2024-01-01,8,2024,1,Monday,False,winter,weekday_winter,1194,56907,47.6608040201005,0.0317321873666931,37.88823171583167,30.096393107940155,14.14576895712851,0,0,0,False,True,hourly_estimate_base
2024-01-01 09:00:00,2024-01-01,9,2024,1,Monday,False,winter,weekday_winter,1194,56907,47.6608040201005,0.052655734511452,62.87094700667369,49.94133139738665,19.844938289446493,0,0,0,False,True,hourly_estimate_base
2024-01-01 10:00:00,2024-01-01,10,2024,1,Monday,False,winter,weekday_winter,1194,56907,47.6608040201005,0.0774690931868284,92.49809726507318,73.47556143304745,23.5342300356608,0,0,0,False,True,hourly_estimate_base
2024-01-01 11:00:00,2024-01-01,11,2024,1,Monday,False,winter,weekday_winter,1194,56907,47.6608040201005,0.1019038769974925,121.67322913500614,96.65073213827182,23.175170705224375,0,0,0,False,True,hourly_estimate_base
2024-01-01 12:00:00,2024-01-01,12,2024,1,Monday,False,winter,weekday_winter,1194,56907,47.6608040201005,0.1207210890314865,144.14098030359494,114.4979168919134,17.847184753641585,0,0,0,False,True,hourly_estimate_base
