router_model,peak_model,prob_threshold,valid_rmse,valid_mae,valid_r2,valid_peak_rmse,valid_peak_mae,valid_peak_r2,valid_precision,valid_recall,valid_f1,test_rmse,test_mae,test_r2,test_peak_rmse,test_peak_mae,test_peak_r2,test_switch_count
gradient_boosting_classifier,random_forest_peak,0.5,55.62017849905085,28.38388574914854,0.7308109735682778,188.59596912080997,159.70005322820114,-7.235526345593806,0.46551724137931033,0.46956521739130436,0.4675324675324675,52.14542570547022,27.255651162189103,0.7898116999856004,220.43719131751126,180.1144399146671,-1.3718595229287875,88
gradient_boosting_classifier,gradient_boosting_peak,0.5,56.08947204005098,28.448768677035602,0.7262492615432259,188.92607948592888,159.60701475356007,-7.264381807468579,0.46551724137931033,0.46956521739130436,0.4675324675324675,52.029808604936164,27.20435496172873,0.7907427278153488,218.5312633050069,178.22839163980254,-1.3310220338811067,88
gradient_boosting_classifier,random_forest_peak,0.4,57.179596455744914,28.639458858012656,0.715504915409326,184.4357162873502,153.06045021246572,-6.876197571457782,0.43884892086330934,0.5304347826086957,0.48031496062992124,52.276416631213785,27.24192778283232,0.7887543745845829,212.95578880681947,169.99774002774382,-1.2135948007964612,107
gradient_boosting_classifier,gradient_boosting_peak,0.4,57.57121073643888,28.681984416964756,0.7115946443390728,184.14707760916014,152.66207719422417,-6.851564638036754,0.43884892086330934,0.5304347826086957,0.48031496062992124,52.232621193885805,27.207526566158855,0.7891081753921378,211.1073908694429,168.52424904573942,-1.1753347742874007,107
