datetime,date,hour,year,month,day,day_of_week,is_weekend,season,daily_parking_count,daily_usage_minutes,avg_stay_minutes,hourly_share,estimated_entries,estimated_active_cars,estimated_active_cars_change,holiday_table_is_weekend,holiday_name,is_holiday,is_substitute_holiday,is_holiday_or_weekend,is_long_weekend,bus_boardings,bus_alightings,subway_boardings,subway_alightings,bike_rentals,bike_rental_minutes_sum,bike_rental_distance_m_sum,bike_returns,event_count,free_event_count,paid_event_count,evening_event_count,nearby_public_parking_sites,nearby_public_parking_capacity_sum,nearby_kickboard_zone_count,nearby_kickboard_stand_count,bus_feature_available,subway_feature_available,bike_feature_available,culture_feature_available,weather_code_label,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_direction_10m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,sunshine_duration,weather_feature_available,day_type,split,hour_sin,hour_cos,month_sin,month_cos,outlier_candidate,comparison_anchor,gap_from_anchor,outlier_class
2025-11-01 16:00:00,2025-11-01,16,2025,11,1,Saturday,True,fall,2109,159888,75.8122332859175,0.1113266708276356,234.78794877548364,297.3021083889446,1.533432353610806,True,,False,False,True,True,168293.0,169653.0,444738.0,458811.0,0.0,0.0,0.0,0.0,17.0,16.0,1.0,8.0,4,52.0,22,0,True,True,False,True,흐림,14.4,52,4.7,11.1,0.0,0.0,0.0,0.0,3,1012.3,1008.3,100,9,100,0,13.6,252,33.1,241.0,135.0,106.0,3600.0,1,offday,test,-0.8660254037844384,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,True,296.9826727341259,0.3194356548186761,special_case
2024-08-11 20:00:00,2024-08-11,20,2024,8,11,Sunday,True,summer,2164,215957,99.7952865064695,0.0768858847850752,166.38105467490274,297.33926596758755,-45.157420745495926,True,,False,False,True,True,116023.0,119207.0,401679.0,277527.0,529.0,16733.0,1708791.01,566.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,True,False,부분적으로 흐림,28.9,80,25.1,35.0,0.0,0.0,0.0,0.0,2,1002.5,998.8,56,3,6,53,4.3,294,7.2,7.0,1.0,6.0,0.0,1,offday,valid,-0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,True,297.3021083889446,0.03715757864296165,special_case
2023-03-19 18:00:00,2023-03-19,18,2023,3,19,Sunday,True,spring,2044,183113,89.58561643835617,0.093388398805632,190.8858871587119,297.3837279752466,-30.131976477790033,True,,False,False,True,True,229041.0,218162.0,694359.0,697258.0,542.0,14947.0,1889719.1,721.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,True,False,맑음,8.4,61,1.1,5.2,0.0,0.0,0.0,0.0,0,1019.4,1015.3,0,0,0,0,8.4,250,25.2,166.0,97.0,69.0,3600.0,1,offday,train,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,True,297.33926596758755,0.04446200765903541,special_case
2022-07-09 14:00:00,2022-07-09,14,2022,7,9,Saturday,True,summer,2527,235514,93.199050257222,0.0809922881834863,204.6675122396699,297.39913013747145,58.03321925581648,True,,False,False,True,True,,,242820.0,328804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52.0,22,0,False,True,False,False,약한 이슬비,29.6,70,23.5,34.8,0.1,0.1,0.0,0.0,51,1002.0,998.3,100,100,1,13,7.3,279,19.8,624.0,276.0,348.0,3600.0,1,offday,train,-0.4999999999999998,-0.8660254037844388,-0.4999999999999998,-0.8660254037844388,True,297.3837279752466,0.01540216222485924,special_case
2024-06-23 21:00:00,2024-06-23,21,2024,6,23,Sunday,True,summer,2575,265375,103.05825242718448,0.0603261742431433,155.33989867609412,297.4186066018477,-69.17027431214092,True,,False,False,True,True,105508.0,104506.0,442923.0,242724.0,277.0,5634.0,710021.93,511.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,True,False,약한 비,21.6,96,21.0,25.0,2.3,2.3,0.0,0.0,61,1000.8,997.0,69,4,17,62,6.6,257,29.9,0.0,0.0,0.0,0.0,1,offday,valid,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,True,297.39913013747145,0.019476464376282365,special_case
2023-10-22 19:00:00,2023-10-22,19,2023,10,22,Sunday,True,fall,2336,238091,101.92251712328768,0.0671035658554383,156.7539298383039,297.45809950099505,-70.34432400693896,True,,False,False,True,True,158682.0,163534.0,451355.0,479665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,False,False,흐림,13.5,89,11.6,12.9,0.0,0.0,0.0,0.0,3,1022.2,1018.2,100,0,0,100,7.9,180,13.7,0.0,0.0,0.0,0.0,1,offday,train,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001,True,297.4186066018477,0.03949289914731935,special_case
2022-09-27 14:00:00,2022-09-27,14,2022,9,27,Tuesday,False,fall,2002,145156,72.50549450549451,0.1235811310401487,247.4094243423777,297.5325398887449,12.603452769647788,False,,False,False,False,False,,,237928.0,302473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52.0,22,0,False,True,False,False,맑음,25.1,44,11.9,26.3,0.0,0.0,0.0,0.0,0,1015.3,1011.5,0,0,0,0,4.2,70,14.8,734.0,607.0,127.0,3600.0,1,weekday,train,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,True,297.45809950099505,0.07444038774985984,special_case
2023-08-26 17:00:00,2023-08-26,17,2023,8,26,Saturday,True,summer,2138,171554,80.24041159962582,0.1047704649595659,223.99925408355207,297.5601496949852,12.043467870810844,True,,False,False,True,True,180545.0,173649.0,493091.0,488786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,False,False,흐림,26.9,70,20.9,29.9,0.0,0.0,0.0,0.0,3,1008.5,1004.7,99,1,12,99,9.0,272,22.0,268.0,95.0,173.0,3600.0,1,offday,train,-0.9659258262890683,-0.25881904510252063,-0.8660254037844384,-0.5000000000000004,True,297.5325398887449,0.027609806240320722,special_case
2025-09-05 14:00:00,2025-09-05,14,2025,9,5,Friday,False,fall,2355,144591,61.39745222929936,0.1235811310401487,291.0335635995502,297.6222827744621,8.891618725883461,False,,False,False,False,False,130450.0,127036.0,290975.0,362837.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,8.0,4,52.0,22,0,True,True,False,True,약한 이슬비,31.0,57,21.5,35.8,0.1,0.1,0.0,0.0,51,1009.8,1006.1,26,20,13,0,6.6,164,18.7,728.0,577.0,151.0,3600.0,1,weekday,test,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,True,297.5601496949852,0.06213307947689373,special_case
2025-10-09 18:00:00,2025-10-09,18,2025,10,9,Thursday,False,fall,2317,274547,118.49244712990937,0.0537318129043256,124.49661049932251,297.7015046094751,-103.54466198268987,False,한글날,True,False,True,True,214109.0,206349.0,647618.0,648165.0,0.0,0.0,0.0,0.0,13.0,12.0,1.0,7.0,4,52.0,22,0,True,True,False,True,약한 이슬비,19.6,74,14.9,19.5,0.1,0.1,0.0,0.0,51,1018.9,1015.0,100,64,100,0,11.5,81,25.2,8.0,0.0,8.0,0.0,1,offday,test,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,True,297.6222827744621,0.07922183501295876,special_case
2025-09-22 15:00:00,2025-09-22,15,2025,9,22,Monday,False,fall,2294,153069,66.7258064516129,0.1159356419712001,265.9563626819332,297.7352505289074,-16.649365186192767,False,,False,False,False,False,147067.0,148369.0,339515.0,383623.0,0.0,0.0,0.0,0.0,16.0,15.0,1.0,7.0,4,52.0,22,0,True,True,False,True,흐림,23.0,61,15.2,24.2,0.0,0.0,0.0,0.0,3,1020.0,1016.1,100,0,100,100,4.5,61,20.5,129.0,0.0,129.0,0.0,1,weekday,test,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16,True,297.7015046094751,0.03374591943230598,special_case
2023-04-09 13:00:00,2023-04-09,13,2023,4,9,Sunday,True,spring,2855,227135,79.5569176882662,0.0829554972469645,236.83794464008383,298.04898786196395,65.00506814763116,True,,False,False,True,True,119997.0,113194.0,254833.0,374954.0,795.0,32663.0,3593769.68,615.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,True,False,맑음,15.2,39,1.3,12.4,0.0,0.0,0.0,0.0,0,1019.3,1015.3,0,0,0,0,16.8,227,34.2,849.0,671.0,178.0,3600.0,1,offday,train,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.49999999999999983,True,297.7352505289074,0.31373733305656515,special_case
2025-10-03 14:00:00,2025-10-03,14,2025,10,3,Friday,False,fall,1804,145777,80.80764966740577,0.1235811310401487,222.94036039642825,298.0909990073879,14.75442527436894,False,개천절,True,False,True,True,134540.0,131055.0,316720.0,400504.0,0.0,0.0,0.0,0.0,15.0,14.0,1.0,9.0,4,52.0,22,0,True,True,False,True,흐림,23.9,61,15.9,23.4,0.0,0.0,0.0,0.0,3,1015.2,1011.4,99,3,99,0,16.9,102,39.6,511.0,273.0,238.0,3600.0,1,offday,test,-0.4999999999999998,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,True,298.04898786196395,0.0420111454239418,special_case
2023-10-28 18:00:00,2023-10-28,18,2023,10,28,Saturday,True,fall,2323,196979,84.79509255273354,0.0862061061335171,200.2567845481603,298.14112399992337,-45.59444567175717,True,,False,False,True,True,226264.0,209395.0,676099.0,661603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,False,False,맑음,15.2,55,6.2,13.5,0.0,0.0,0.0,0.0,0,1018.4,1014.4,0,0,0,0,5.1,309,6.1,16.0,5.0,11.0,465.46,1,offday,train,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,True,298.0909990073879,0.05012499253547276,special_case
2025-09-25 14:00:00,2025-09-25,14,2025,9,25,Thursday,False,fall,2269,145016,63.9118554429264,0.1235811310401487,280.4055863300974,298.1757082980458,9.861102252288504,False,,False,False,False,False,130450.0,127036.0,290975.0,362837.0,0.0,0.0,0.0,0.0,16.0,14.0,2.0,9.0,4,52.0,22,0,True,True,False,True,대체로 맑음,25.5,60,17.3,27.4,0.0,0.0,0.0,0.0,1,1017.5,1013.7,44,21,0,29,6.8,295,18.7,587.0,329.0,258.0,3600.0,1,weekday,test,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,True,298.14112399992337,0.03458429812241093,special_case
2025-08-02 15:00:00,2025-08-02,15,2025,8,2,Saturday,True,summer,2074,201646,97.22565091610414,0.0935275965658001,193.9762352774695,298.19441196904023,44.87732015093039,True,,False,False,True,True,142475.0,139526.0,342579.0,398731.0,0.0,0.0,0.0,0.0,19.0,18.0,1.0,12.0,4,52.0,22,0,True,True,False,True,맑음,35.7,39,19.8,39.3,0.0,0.0,0.0,0.0,0,1001.9,998.3,13,1,11,2,8.6,281,25.9,743.0,580.0,163.0,3600.0,1,offday,test,-0.7071067811865471,-0.7071067811865479,-0.8660254037844384,-0.5000000000000004,True,298.1757082980458,0.018703670994455024,special_case
2024-05-31 14:00:00,2024-05-31,14,2024,5,31,Friday,False,spring,2316,150483,64.97538860103627,0.1194960865470364,276.7529364429364,298.22170579927126,20.82887112092226,False,,False,False,False,False,125232.0,122594.0,306752.0,401290.0,479.0,14620.0,1545252.81,402.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,True,False,대체로 맑음,23.4,51,12.6,23.3,0.0,0.0,0.0,0.0,1,1009.1,1005.3,32,32,0,0,15.4,254,34.6,810.0,541.0,269.0,3600.0,1,weekday,valid,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,True,298.19441196904023,0.027293830231030825,special_case
2025-11-16 17:00:00,2025-11-16,17,2025,11,16,Sunday,True,fall,1760,169624,96.37727272727273,0.1019646238147499,179.45773791395985,298.2507174651023,-17.703611313529564,True,,False,False,True,True,194722.0,190430.0,560656.0,551319.0,0.0,0.0,0.0,0.0,16.0,14.0,2.0,11.0,4,52.0,22,0,True,True,False,True,맑음,14.2,70,8.8,12.4,0.0,0.0,0.0,0.0,0,1023.8,1019.8,11,11,1,0,10.2,224,27.7,66.0,21.0,45.0,2660.91,1,offday,test,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,True,298.22170579927126,0.029011665831035316,special_case
2023-08-06 18:00:00,2023-08-06,18,2023,8,6,Sunday,True,summer,1731,174592,100.86192952050838,0.1010593940343581,174.93381107347386,298.4442198654742,-3.149838683095254,True,,False,False,True,True,223546.0,212481.0,652294.0,644555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,False,False,흐림,30.7,69,24.4,35.9,0.0,0.0,0.0,0.0,3,997.2,993.5,100,3,24,100,7.4,337,14.8,247.0,111.0,136.0,3600.0,1,offday,train,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,True,298.2507174651023,0.19350240037192634,special_case
2022-09-19 14:00:00,2022-09-19,14,2022,9,19,Monday,False,fall,2110,145438,68.92796208530805,0.1235811310401487,260.75618649471375,298.47064769708095,11.57100351704861,False,,False,False,False,False,,,237928.0,302473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52.0,22,0,False,True,False,False,맑음,26.4,55,16.6,26.4,0.0,0.0,0.0,0.0,0,1001.0,997.2,1,1,0,0,22.5,7,46.1,755.0,632.0,123.0,3600.0,1,weekday,train,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,True,298.4442198654742,0.026427831606724794,special_case
2023-10-29 19:00:00,2023-10-29,19,2023,10,29,Sunday,True,fall,2458,240441,97.81977217249796,0.0671035658554383,164.94056487266735,298.5039954106321,-71.36950337293581,True,,False,False,True,True,158682.0,163534.0,451355.0,479665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,False,False,맑음,14.8,70,9.4,13.7,0.0,0.0,0.0,0.0,0,1021.5,1017.5,0,0,0,0,6.2,306,7.2,0.0,0.0,0.0,0.0,1,offday,train,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001,True,298.47064769708095,0.033347713551165725,special_case
2022-06-05 13:00:00,2022-06-05,13,2022,6,5,Sunday,True,summer,2693,301765,112.05532862978092,0.0663205601576762,178.6012685046222,298.5337775528399,72.74511231281241,True,,False,False,True,True,,,217587.0,326187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52.0,22,0,False,True,False,False,흐림,27.0,41,12.6,25.1,0.0,0.0,0.0,0.0,3,1002.2,998.4,100,15,80,100,18.0,127,34.2,453.0,89.0,364.0,970.73,1,offday,train,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,True,298.5039954106321,0.029782142207807283,special_case
2023-04-01 19:00:00,2023-04-01,19,2023,4,1,Saturday,True,spring,3008,225215,74.8720079787234,0.0761098888961958,228.9385457997571,298.5673794759229,-61.126874901640974,True,,False,False,True,True,156764.0,162060.0,435667.0,457838.0,807.0,27875.0,3130705.05,937.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,True,False,맑음,18.2,31,0.9,14.5,0.0,0.0,0.0,0.0,0,1014.8,1010.9,3,0,3,0,11.7,313,32.8,33.0,10.0,23.0,1389.27,1,offday,train,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.49999999999999983,True,298.5337775528399,0.033601923082983376,special_case
2023-04-01 13:00:00,2023-04-01,13,2023,4,1,Saturday,True,spring,3008,225215,74.8720079787234,0.0829554972469645,249.53013571886945,298.5724213556708,64.460389484595,True,,False,False,True,True,119997.0,113194.0,254833.0,374954.0,810.0,32304.0,3429714.91,701.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,True,False,대체로 맑음,24.1,20,-0.3,23.1,0.0,0.0,0.0,0.0,1,1016.3,1012.5,45,0,0,45,3.7,101,18.7,800.0,602.0,198.0,3600.0,1,offday,train,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.49999999999999983,True,298.5673794759229,0.00504187974792103,special_case
2025-04-26 11:00:00,2025-04-26,11,2025,4,26,Saturday,True,spring,4412,415974,94.2824116047144,0.0486258337916605,214.53717868880628,298.6426367313877,98.1908464575269,True,,False,False,True,True,111797.0,102373.0,227200.0,319103.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,4,52.0,22,0,True,True,False,True,맑음,15.4,50,4.9,13.4,0.0,0.0,0.0,0.0,0,1018.8,1014.8,0,0,0,0,13.1,226,31.7,752.0,571.0,181.0,3600.0,1,offday,test,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.49999999999999983,True,298.5724213556708,0.07021537571688441,special_case
2024-09-08 20:00:00,2024-09-08,20,2024,9,8,Sunday,True,fall,4690,347237,74.03773987206823,0.0479786878750003,225.02004613375155,298.65167055415975,-110.65657679971878,True,,False,False,True,True,110418.0,111604.0,366747.0,265944.0,716.0,23450.0,3146750.2,732.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,True,False,맑음,23.9,88,21.6,27.8,0.0,0.0,0.0,0.0,0,1013.3,1009.5,4,0,4,0,5.2,304,11.2,0.0,0.0,0.0,0.0,1,offday,valid,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,True,298.6426367313877,0.009033822772039457,special_case
2025-08-17 14:00:00,2025-08-17,14,2025,8,17,Sunday,True,summer,2157,241576,111.99629114510894,0.0809922881834863,174.70036561177997,298.6711780291856,59.66487828844939,True,,False,False,True,True,127692.0,124172.0,294888.0,387874.0,0.0,0.0,0.0,0.0,14.0,13.0,1.0,8.0,4,52.0,22,0,True,True,False,True,흐림,29.8,67,23.0,34.2,0.0,0.0,0.0,0.0,3,1014.1,1010.3,100,12,21,100,9.4,241,24.5,598.0,227.0,371.0,3600.0,1,offday,test,-0.4999999999999998,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004,True,298.65167055415975,0.019507475025875465,special_case
2024-08-03 15:00:00,2024-08-03,15,2024,8,3,Saturday,True,summer,2193,200959,91.63657090743274,0.0935275965658001,205.1060192687997,298.75875196683467,44.455094927458845,True,,False,False,True,True,137185.0,133631.0,320545.0,380220.0,294.0,7095.0,798524.06,266.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,True,False,맑음,32.0,66,24.8,38.0,0.0,0.0,0.0,0.0,0,1006.7,1003.0,3,3,2,0,11.2,276,25.2,747.0,588.0,159.0,3600.0,1,offday,valid,-0.7071067811865471,-0.7071067811865479,-0.8660254037844384,-0.5000000000000004,True,298.6711780291856,0.08757393764904009,special_case
2023-09-03 21:00:00,2023-09-03,21,2023,9,3,Sunday,True,fall,3849,453195,117.7435697583788,0.0314479356316109,121.04310424607036,298.7681588070403,-134.47019464384334,True,,False,False,True,True,100885.0,98847.0,394756.0,219618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,False,False,흐림,25.1,86,22.6,29.4,0.0,0.0,0.0,0.0,3,1011.9,1008.1,100,0,5,96,6.9,43,10.1,0.0,0.0,0.0,0.0,1,offday,train,-0.7071067811865477,0.7071067811865474,-1.0,-1.8369701987210297e-16,True,298.75875196683467,0.009406840205656408,special_case
2023-06-10 16:00:00,2023-06-10,16,2023,6,10,Saturday,True,summer,2041,180640,88.50563449289564,0.1019931999973653,208.16812119462267,298.8587139979269,29.43336729854161,True,,False,False,True,True,153885.0,155559.0,377288.0,391651.0,249.0,6896.0,831949.69,232.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,True,False,보통 비,21.6,78,17.7,21.9,3.8,3.8,0.0,0.0,63,1005.2,1001.4,100,37,32,100,17.4,248,28.1,279.0,25.0,254.0,0.0,1,offday,train,-0.8660254037844384,-0.5000000000000004,1.2246467991473532e-16,-1.0,True,298.7681588070403,0.09055519088656183,special_case
2025-04-11 14:00:00,2025-04-11,14,2025,4,11,Friday,False,spring,2517,150067,59.621374652363926,0.1194960865470364,300.7716498388907,298.8736536642353,19.280334997472835,False,,False,False,False,False,122185.0,120136.0,289418.0,358883.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,4,52.0,22,0,True,True,False,True,맑음,21.5,39,7.1,21.0,0.0,0.0,0.0,0.0,0,1010.3,1006.4,2,0,0,2,9.6,244,26.3,821.0,647.0,174.0,3600.0,1,weekday,test,-0.4999999999999998,-0.8660254037844388,0.8660254037844387,-0.49999999999999983,True,298.8587139979269,0.014939666308407595,special_case
2023-07-30 19:00:00,2023-07-30,19,2023,7,30,Sunday,True,summer,1699,187779,110.52324896998236,0.0912420622822565,155.02026381755394,299.6008858928084,-21.988890265969133,True,,False,False,True,True,158476.0,169537.0,441510.0,480912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,False,False,흐림,29.1,83,26.0,36.2,0.0,0.0,0.0,0.0,3,1012.4,1008.6,97,9,9,97,2.3,342,13.0,115.0,51.0,64.0,3600.0,1,offday,train,-0.9659258262890684,0.2588190451025203,-0.4999999999999998,-0.8660254037844388,True,298.8736536642353,0.7272322285730866,special_case
2023-10-01 12:00:00,2023-10-01,12,2023,10,1,Sunday,True,fall,2918,266846,91.44825222755313,0.0738136969525007,215.38836770739712,299.60743407192695,80.97202358435882,True,,False,False,True,True,121558.0,116166.0,246525.0,380684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,False,False,맑음,20.3,52,10.1,19.9,0.0,0.0,0.0,0.0,0,1016.1,1012.2,0,0,0,0,10.0,311,22.3,728.0,600.0,128.0,3600.0,1,offday,train,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,True,299.6008858928084,0.006548179118567532,special_case
2024-08-10 20:00:00,2024-08-10,20,2024,8,10,Saturday,True,summer,2401,219687,91.4981257809246,0.0768858847850752,184.60300936896556,299.60906677263586,-46.84343797766883,True,,False,False,True,True,116023.0,119207.0,401679.0,277527.0,572.0,19560.0,2057687.24,572.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,True,False,흐림,27.6,95,26.7,34.9,0.0,0.0,0.0,0.0,3,1002.4,998.7,92,10,2,91,4.5,104,6.1,7.0,1.0,6.0,0.0,1,offday,valid,-0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,True,299.60743407192695,0.0016327007089103063,special_case
2025-06-07 21:00:00,2025-06-07,21,2025,6,7,Saturday,True,summer,2609,267631,102.5799156765044,0.0603261742431433,157.390988600361,299.7464857113408,-69.7849867095565,True,,False,False,True,True,103427.0,103912.0,430010.0,240734.0,0.0,0.0,0.0,0.0,11.0,10.0,1.0,3.0,4,52.0,22,0,True,True,False,True,흐림,20.8,82,17.7,22.5,0.0,0.0,0.0,0.0,3,1008.3,1004.4,100,100,0,100,7.2,238,18.4,0.0,0.0,0.0,0.0,1,offday,test,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,True,299.60906677263586,0.13741893870496824,special_case
2024-09-08 11:00:00,2024-09-08,11,2024,9,8,Sunday,True,fall,4690,347237,74.03773987206823,0.0550655360577097,258.25736411065867,299.8362615581348,95.83609788619674,True,,False,False,True,True,108403.0,100418.0,204482.0,304686.0,382.0,11213.0,1130457.59,337.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,True,False,흐림,27.6,69,21.5,32.4,0.0,0.0,0.0,0.0,3,1015.1,1011.3,91,91,0,0,4.9,144,15.1,677.0,544.0,133.0,3600.0,1,offday,valid,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16,True,299.7464857113408,0.08977584679399797,special_case
2023-09-16 12:00:00,2023-09-16,12,2023,9,16,Saturday,True,fall,2539,274840,108.24734147302088,0.0738136969525007,187.41297656239936,299.83844601355673,82.66303068335881,True,,False,False,True,True,114019.0,106991.0,224885.0,326978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,False,False,약한 이슬비,26.3,76,21.8,30.6,0.1,0.1,0.0,0.0,51,1012.8,1009.0,100,20,90,100,3.8,163,13.7,450.0,166.0,284.0,3600.0,1,offday,train,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,True,299.8362615581348,0.00218445542191148,special_case
2022-03-20 16:00:00,2022-03-20,16,2022,3,20,Sunday,True,spring,2049,163686,79.88579795021963,0.1106643479569391,226.7512489637683,299.89922520768425,12.794194203107963,True,,False,False,True,True,,,275283.0,300149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52.0,22,0,False,True,False,False,맑음,7.3,54,-1.5,2.4,0.0,0.0,0.0,0.03,0,1018.4,1014.3,19,14,0,6,17.9,255,36.0,489.0,310.0,179.0,3600.0,1,offday,train,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,True,299.83844601355673,0.06077919412751953,special_case
2022-09-17 11:00:00,2022-09-17,11,2022,9,17,Saturday,True,fall,6267,326802,52.14648157012925,0.0550655360577097,345.09571447366693,299.92545524552764,93.5359350117671,True,,False,False,True,True,,,174692.0,265622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52.0,22,0,False,True,False,False,약한 이슬비,25.1,83,22.0,28.8,0.2,0.2,0.0,0.0,51,1009.8,1006.0,99,94,0,78,9.0,233,18.0,286.0,61.0,225.0,766.43,1,offday,train,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16,True,299.89922520768425,0.02623003784339062,special_case
2022-08-06 15:00:00,2022-08-06,15,2022,8,6,Saturday,True,summer,2176,202004,92.83272058823528,0.0935275965658001,203.51605012718113,299.9562674101977,44.746946657847786,True,,False,False,True,True,,,273883.0,323254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52.0,22,0,False,True,False,False,약한 이슬비,30.5,76,25.9,36.8,0.3,0.3,0.0,0.0,51,1004.7,1001.0,38,13,1,28,11.5,224,29.5,656.0,422.0,234.0,3600.0,1,offday,train,-0.7071067811865471,-0.7071067811865479,-0.8660254037844384,-0.5000000000000004,True,299.92545524552764,0.030812164670066977,special_case
2022-09-10 13:00:00,2022-09-10,13,2022,9,10,Saturday,True,fall,2769,203878,73.62874684001444,0.0915726254037753,253.5645997430541,299.99095466961194,60.96644114570657,True,추석,True,False,True,True,,,222483.0,326414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52.0,22,0,False,True,False,False,부분적으로 흐림,25.6,52,15.1,27.1,0.0,0.0,0.0,0.0,2,1018.1,1014.3,59,0,12,56,8.7,95,22.3,720.0,429.0,291.0,3600.0,1,offday,train,-0.2588190451025208,-0.9659258262890683,-1.0,-1.8369701987210297e-16,True,299.9562674101977,0.0346872594142269,special_case
2025-03-22 18:00:00,2025-03-22,18,2025,3,22,Saturday,True,spring,2345,186919,79.7095948827292,0.093388398805632,218.9957951992072,300.39118991584786,-32.639473999494555,True,,False,False,True,True,222198.0,212301.0,682177.0,682285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52.0,22,0,True,True,False,False,맑음,11.5,63,4.7,8.6,0.0,0.0,0.0,0.0,0,1008.6,1004.6,0,0,0,0,11.1,217,29.2,169.0,99.0,70.0,3600.0,1,offday,test,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,True,299.99095466961194,0.40023524623592266,special_case
