datetime,date,hour,year,month,day,weather_code_label,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,visibility,wind_speed_10m,wind_direction_10m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,sunshine_duration
2022-01-02T06:00,2022-01-02,6,2022,1,2,약한 눈,-0.8,67,-6.1,-5.8,0.1,0.0,0.07,0.01,71,1024.5,1020.3,100,100,46,0,,14.1,186,22.3,0.0,0.0,0.0,0.0
2022-01-02T07:00,2022-01-02,7,2022,1,2,부분적으로 흐림,-0.3,79,-3.5,-4.5,0.0,0.0,0.0,0.01,2,1024.6,1020.4,58,39,43,0,,10.8,178,23.8,0.0,0.0,0.0,0.0
2022-01-02T08:00,2022-01-02,8,2022,1,2,맑음,-2.5,93,-3.5,-6.5,0.0,0.0,0.0,0.01,0,1025.3,1021.0,1,1,0,0,,9.2,228,16.9,1.0,0.0,1.0,0.0
2022-01-02T09:00,2022-01-02,9,2022,1,2,흐림,-1.9,78,-5.2,-5.3,0.0,0.0,0.0,0.01,3,1026.8,1022.5,97,87,0,0,,4.7,113,24.1,70.0,33.0,37.0,3600.0
2022-01-02T10:00,2022-01-02,10,2022,1,2,흐림,0.3,72,-4.2,-3.2,0.0,0.0,0.0,0.01,3,1027.4,1023.2,97,97,0,0,,5.4,290,12.2,181.0,79.0,102.0,3600.0
2022-01-02T11:00,2022-01-02,11,2022,1,2,흐림,0.6,75,-3.4,-3.7,0.0,0.0,0.0,0.01,3,1028.1,1023.9,94,94,0,0,,11.2,318,23.4,247.0,83.0,164.0,3600.0
2022-01-02T12:00,2022-01-02,12,2022,1,2,대체로 맑음,1.2,65,-4.7,-3.1,0.0,0.0,0.0,0.01,1,1027.8,1023.6,23,23,0,0,,11.1,306,25.2,417.0,268.0,149.0,3600.0
2022-01-02T13:00,2022-01-02,13,2022,1,2,맑음,2.2,53,-6.3,-2.8,0.0,0.0,0.0,0.01,0,1027.1,1022.9,0,0,0,0,,13.6,302,27.7,484.0,370.0,114.0,3600.0
2022-01-02T14:00,2022-01-02,14,2022,1,2,맑음,2.4,41,-9.6,-3.1,0.0,0.0,0.0,0.01,0,1026.6,1022.4,0,0,0,0,,15.9,308,30.6,468.0,366.0,102.0,3600.0
2022-01-02T15:00,2022-01-02,15,2022,1,2,맑음,2.0,33,-12.8,-3.8,0.0,0.0,0.0,0.01,0,1026.4,1022.2,0,0,0,0,,15.9,309,31.0,391.0,300.0,91.0,3600.0
2022-01-02T16:00,2022-01-02,16,2022,1,2,맑음,0.9,31,-14.4,-4.8,0.0,0.0,0.0,0.01,0,1026.7,1022.5,0,0,0,0,,14.6,308,29.5,261.0,185.0,76.0,3600.0
2022-01-02T17:00,2022-01-02,17,2022,1,2,맑음,-1.8,34,-15.6,-6.7,0.0,0.0,0.0,0.01,0,1027.0,1022.7,0,0,0,0,,8.9,302,25.6,106.0,61.0,45.0,3600.0
2022-01-02T18:00,2022-01-02,18,2022,1,2,맑음,-5.1,44,-15.3,-9.9,0.0,0.0,0.0,0.01,0,1027.6,1023.3,0,0,0,0,,8.9,302,14.8,5.0,1.0,4.0,0.0
2022-01-02T19:00,2022-01-02,19,2022,1,2,맑음,-5.7,46,-15.6,-10.6,0.0,0.0,0.0,0.01,0,1028.1,1023.8,0,0,0,0,,9.0,307,14.4,0.0,0.0,0.0,0.0
2022-01-02T20:00,2022-01-02,20,2022,1,2,맑음,-6.6,47,-15.9,-11.4,0.0,0.0,0.0,0.01,0,1028.5,1024.2,0,0,0,0,,8.2,311,14.4,0.0,0.0,0.0,0.0
2022-01-02T21:00,2022-01-02,21,2022,1,2,맑음,-6.6,58,-13.4,-11.1,0.0,0.0,0.0,0.01,0,1028.6,1024.3,0,0,0,0,,7.3,327,12.6,0.0,0.0,0.0,0.0
2022-01-02T22:00,2022-01-02,22,2022,1,2,맑음,-6.6,59,-13.3,-11.0,0.0,0.0,0.0,0.01,0,1028.9,1024.6,0,0,0,0,,6.6,331,12.2,0.0,0.0,0.0,0.0
2022-01-02T23:00,2022-01-02,23,2022,1,2,맑음,-7.2,62,-13.1,-11.4,0.0,0.0,0.0,0.01,0,1028.8,1024.5,12,0,0,12,,5.5,349,10.4,0.0,0.0,0.0,0.0
2022-01-03T00:00,2022-01-03,0,2022,1,3,맑음,-7.7,67,-12.8,-12.1,0.0,0.0,0.0,0.01,0,1028.7,1024.3,10,0,0,10,,6.8,357,8.6,0.0,0.0,0.0,0.0
2022-01-03T01:00,2022-01-03,1,2022,1,3,흐림,-7.9,69,-12.6,-12.3,0.0,0.0,0.0,0.01,3,1028.6,1024.2,83,0,0,83,,6.8,342,8.6,0.0,0.0,0.0,0.0
2022-01-03T02:00,2022-01-03,2,2022,1,3,흐림,-8.1,65,-13.4,-12.4,0.0,0.0,0.0,0.01,3,1028.4,1024.0,87,0,0,87,,6.2,350,8.3,0.0,0.0,0.0,0.0
2022-01-03T03:00,2022-01-03,3,2022,1,3,흐림,-7.8,65,-13.4,-12.0,0.0,0.0,0.0,0.01,3,1028.5,1024.1,97,0,0,97,,4.8,318,8.3,0.0,0.0,0.0,0.0
2022-01-03T04:00,2022-01-03,4,2022,1,3,부분적으로 흐림,-7.8,65,-13.2,-11.9,0.0,0.0,0.0,0.01,2,1028.2,1023.8,54,0,0,54,,4.5,299,6.5,0.0,0.0,0.0,0.0
2022-01-03T05:00,2022-01-03,5,2022,1,3,부분적으로 흐림,-7.9,66,-13.1,-12.1,0.0,0.0,0.0,0.01,2,1028.0,1023.6,64,0,4,64,,4.3,360,5.8,0.0,0.0,0.0,0.0
2022-01-03T06:00,2022-01-03,6,2022,1,3,부분적으로 흐림,-8.1,67,-13.1,-12.0,0.0,0.0,0.0,0.01,2,1027.9,1023.5,62,0,1,62,,2.7,113,5.8,0.0,0.0,0.0,0.0
2022-01-03T07:00,2022-01-03,7,2022,1,3,맑음,-8.6,69,-13.2,-12.1,0.0,0.0,0.0,0.01,0,1028.0,1023.6,17,0,9,16,,0.8,153,3.6,0.0,0.0,0.0,0.0
2022-01-03T08:00,2022-01-03,8,2022,1,3,맑음,-8.6,69,-13.2,-12.2,0.0,0.0,0.0,0.01,0,1028.2,1023.8,14,0,11,4,,0.4,180,1.8,1.0,0.0,1.0,0.0
2022-01-03T09:00,2022-01-03,9,2022,1,3,대체로 맑음,-8.2,68,-13.1,-12.1,0.0,0.0,0.0,0.01,1,1028.9,1024.5,25,0,0,9,,2.9,90,7.9,72.0,37.0,35.0,3600.0
2022-01-03T10:00,2022-01-03,10,2022,1,3,대체로 맑음,-5.1,48,-14.3,-9.0,0.0,0.0,0.0,0.01,1,1028.9,1024.6,45,0,0,45,,2.5,98,11.5,221.0,147.0,74.0,3600.0
2022-01-03T11:00,2022-01-03,11,2022,1,3,대체로 맑음,-2.4,34,-16.1,-6.1,0.0,0.0,0.0,0.01,1,1028.7,1024.4,34,0,3,34,,0.4,90,11.9,356.0,263.0,93.0,3600.0
2022-01-03T12:00,2022-01-03,12,2022,1,3,맑음,-0.6,38,-13.1,-4.8,0.0,0.0,0.0,0.01,0,1027.8,1023.6,3,2,1,0,,5.1,274,15.8,446.0,340.0,106.0,3600.0
2022-01-03T13:00,2022-01-03,13,2022,1,3,맑음,0.6,43,-10.4,-3.9,0.0,0.0,0.0,0.01,0,1026.9,1022.7,9,4,5,0,,9.0,270,21.6,481.0,370.0,111.0,3600.0
2022-01-03T14:00,2022-01-03,14,2022,1,3,부분적으로 흐림,1.2,47,-8.8,-3.4,0.0,0.0,0.0,0.01,2,1025.6,1021.4,61,10,57,0,,10.4,272,23.4,460.0,351.0,109.0,3600.0
2022-01-03T15:00,2022-01-03,15,2022,1,3,부분적으로 흐림,1.2,53,-7.3,-3.5,0.0,0.0,0.0,0.01,2,1025.5,1021.3,61,13,55,0,,11.5,266,23.8,352.0,222.0,130.0,3600.0
2022-01-03T16:00,2022-01-03,16,2022,1,3,맑음,0.8,60,-6.2,-3.3,0.0,0.0,0.0,0.01,0,1025.3,1021.1,10,4,7,0,,7.6,251,23.4,230.0,130.0,100.0,3600.0
2022-01-03T17:00,2022-01-03,17,2022,1,3,맑음,-1.8,75,-5.7,-5.6,0.0,0.0,0.0,0.01,0,1025.1,1020.9,17,17,0,0,,6.6,221,14.8,96.0,47.0,49.0,3600.0
2022-01-03T18:00,2022-01-03,18,2022,1,3,부분적으로 흐림,-4.2,85,-6.3,-8.5,0.0,0.0,0.0,0.01,2,1025.3,1021.0,77,77,8,0,,9.3,193,12.2,5.0,1.0,4.0,0.0
2022-01-03T19:00,2022-01-03,19,2022,1,3,흐림,-2.7,85,-4.9,-6.5,0.0,0.0,0.0,0.01,3,1025.1,1020.8,100,100,59,0,,7.6,180,12.2,0.0,0.0,0.0,0.0
2022-01-03T20:00,2022-01-03,20,2022,1,3,흐림,-1.8,81,-4.5,-5.4,0.0,0.0,0.0,0.01,3,1024.7,1020.5,100,100,100,0,,6.6,189,13.3,0.0,0.0,0.0,0.0
2022-01-03T21:00,2022-01-03,21,2022,1,3,부분적으로 흐림,-2.2,80,-5.2,-5.2,0.0,0.0,0.0,0.01,2,1025.1,1020.8,72,100,100,0,,1.5,76,12.2,0.0,0.0,0.0,0.0
2022-01-03T22:00,2022-01-03,22,2022,1,3,약한 눈,-1.8,81,-4.6,-4.7,0.1,0.0,0.07,0.01,71,1025.0,1020.8,100,100,99,0,,1.1,72,5.4,0.0,0.0,0.0,0.0
2022-01-03T23:00,2022-01-03,23,2022,1,3,흐림,-1.6,82,-4.2,-4.8,0.0,0.0,0.0,0.01,3,1025.0,1020.8,100,100,0,0,,3.2,27,6.1,0.0,0.0,0.0,0.0
2022-01-04T00:00,2022-01-04,0,2022,1,4,흐림,-1.5,82,-4.1,-5.1,0.0,0.0,0.0,0.01,3,1025.2,1021.0,98,98,0,0,,6.9,351,10.4,0.0,0.0,0.0,0.0
2022-01-04T01:00,2022-01-04,1,2022,1,4,흐림,-1.9,87,-3.8,-5.7,0.0,0.0,0.0,0.01,3,1025.4,1021.1,100,100,0,0,,8.2,331,12.2,0.0,0.0,0.0,0.0
2022-01-04T02:00,2022-01-04,2,2022,1,4,맑음,-1.5,83,-4.0,-6.0,0.0,0.0,0.0,0.01,0,1025.7,1021.5,0,0,0,0,,12.9,330,20.9,0.0,0.0,0.0,0.0
2022-01-04T03:00,2022-01-04,3,2022,1,4,맑음,-3.2,85,-5.4,-7.6,0.0,0.0,0.0,0.01,0,1026.3,1022.0,0,0,0,0,,10.1,333,21.2,0.0,0.0,0.0,0.0
2022-01-04T04:00,2022-01-04,4,2022,1,4,맑음,-4.3,84,-6.6,-8.6,0.0,0.0,0.0,0.01,0,1026.9,1022.6,0,0,0,0,,9.3,324,16.6,0.0,0.0,0.0,0.0
2022-01-04T05:00,2022-01-04,5,2022,1,4,맑음,-4.7,79,-7.8,-9.1,0.0,0.0,0.0,0.01,0,1027.3,1023.0,0,0,0,0,,9.4,320,15.8,0.0,0.0,0.0,0.0
2022-01-04T06:00,2022-01-04,6,2022,1,4,맑음,-5.2,68,-10.1,-10.1,0.0,0.0,0.0,0.01,0,1027.9,1023.6,0,0,0,0,,11.5,316,18.7,0.0,0.0,0.0,0.0
2022-01-04T07:00,2022-01-04,7,2022,1,4,맑음,-6.0,60,-12.4,-11.0,0.0,0.0,0.0,0.01,0,1028.4,1024.1,0,0,0,0,,10.4,314,18.7,0.0,0.0,0.0,0.0
2022-01-04T08:00,2022-01-04,8,2022,1,4,맑음,-6.8,55,-14.3,-11.6,0.0,0.0,0.0,0.01,0,1028.9,1024.6,0,0,0,0,,8.5,306,17.3,1.0,0.0,1.0,0.0
2022-01-04T09:00,2022-01-04,9,2022,1,4,맑음,-6.2,67,-11.3,-11.0,0.0,0.0,0.0,0.01,0,1029.8,1025.5,0,0,0,0,,10.0,311,18.4,75.0,40.0,35.0,3600.0
2022-01-04T10:00,2022-01-04,10,2022,1,4,맑음,-4.5,48,-13.9,-9.7,0.0,0.0,0.0,0.01,0,1030.0,1025.7,0,0,0,0,,11.7,313,24.1,229.0,156.0,73.0,3600.0
2022-01-04T11:00,2022-01-04,11,2022,1,4,맑음,-2.9,34,-16.5,-8.3,0.0,0.0,0.0,0.01,0,1030.0,1025.7,0,0,0,0,,11.7,317,25.2,372.0,282.0,90.0,3600.0
2022-01-04T12:00,2022-01-04,12,2022,1,4,맑음,-1.5,26,-18.4,-7.1,0.0,0.0,0.0,0.01,0,1029.2,1024.9,0,0,0,0,,12.8,320,27.7,469.0,370.0,99.0,3600.0
2022-01-04T13:00,2022-01-04,13,2022,1,4,맑음,-0.4,22,-19.6,-6.2,0.0,0.0,0.0,0.01,0,1028.4,1024.2,0,0,0,0,,13.5,314,28.4,509.0,407.0,102.0,3600.0
2022-01-04T14:00,2022-01-04,14,2022,1,4,맑음,0.1,24,-18.4,-5.7,0.0,0.0,0.0,0.01,0,1028.0,1023.8,0,0,0,0,,13.8,313,28.4,485.0,386.0,99.0,3600.0
2022-01-04T15:00,2022-01-04,15,2022,1,4,맑음,0.1,22,-19.0,-5.7,0.0,0.0,0.0,0.01,0,1028.1,1023.9,0,0,0,0,,13.3,311,27.7,402.0,311.0,91.0,3600.0
2022-01-04T16:00,2022-01-04,16,2022,1,4,맑음,-0.6,22,-19.5,-6.2,0.0,0.0,0.0,0.01,0,1028.3,1024.1,0,0,0,0,,12.6,307,25.9,269.0,192.0,77.0,3600.0
2022-01-04T17:00,2022-01-04,17,2022,1,4,맑음,-2.5,28,-18.4,-7.3,0.0,0.0,0.0,0.01,0,1028.7,1024.4,0,0,0,0,,7.5,305,22.7,111.0,64.0,47.0,3600.0
2022-01-04T18:00,2022-01-04,18,2022,1,4,맑음,-5.1,31,-19.5,-10.1,0.0,0.0,0.0,0.01,0,1029.2,1024.9,0,0,0,0,,8.0,306,12.6,6.0,2.0,4.0,0.0
2022-01-04T19:00,2022-01-04,19,2022,1,4,맑음,-5.4,34,-18.7,-10.4,0.0,0.0,0.0,0.01,0,1029.5,1025.2,0,0,0,0,,8.1,315,13.3,0.0,0.0,0.0,0.0
2022-01-04T20:00,2022-01-04,20,2022,1,4,맑음,-6.0,37,-18.5,-10.9,0.0,0.0,0.0,0.01,0,1029.7,1025.4,0,0,0,0,,7.9,321,13.3,0.0,0.0,0.0,0.0
2022-01-04T21:00,2022-01-04,21,2022,1,4,맑음,-6.3,42,-17.0,-11.2,0.0,0.0,0.0,0.01,0,1029.7,1025.4,0,0,0,0,,8.2,345,13.3,0.0,0.0,0.0,0.0
2022-01-04T22:00,2022-01-04,22,2022,1,4,부분적으로 흐림,-6.6,43,-17.1,-11.2,0.0,0.0,0.0,0.01,2,1029.7,1025.4,56,0,0,56,,6.5,357,13.3,0.0,0.0,0.0,0.0
2022-01-04T23:00,2022-01-04,23,2022,1,4,대체로 맑음,-7.2,48,-16.4,-11.9,0.0,0.0,0.0,0.01,1,1029.9,1025.5,49,0,0,49,,6.5,354,10.1,0.0,0.0,0.0,0.0
2022-01-05T00:00,2022-01-05,0,2022,1,5,흐림,-7.6,52,-15.8,-12.2,0.0,0.0,0.0,0.01,3,1030.3,1025.9,100,0,0,100,,6.8,342,8.6,0.0,0.0,0.0,0.0
2022-01-05T01:00,2022-01-05,1,2022,1,5,흐림,-7.6,51,-16.1,-12.1,0.0,0.0,0.0,0.01,3,1030.0,1025.6,100,0,0,100,,5.7,342,8.6,0.0,0.0,0.0,0.0
2022-01-05T02:00,2022-01-05,2,2022,1,5,흐림,-7.7,47,-17.0,-12.0,0.0,0.0,0.0,0.01,3,1029.8,1025.4,100,0,0,100,,4.7,360,7.6,0.0,0.0,0.0,0.0
2022-01-05T03:00,2022-01-05,3,2022,1,5,흐림,-8.0,48,-17.1,-12.6,0.0,0.0,0.0,0.01,3,1029.4,1025.0,99,0,0,99,,6.4,16,7.9,0.0,0.0,0.0,0.0
2022-01-05T04:00,2022-01-05,4,2022,1,5,흐림,-7.5,46,-17.0,-11.7,0.0,0.0,0.0,0.01,3,1029.5,1025.1,97,0,0,97,,3.6,354,7.6,0.0,0.0,0.0,0.0
2022-01-05T05:00,2022-01-05,5,2022,1,5,흐림,-8.1,50,-16.9,-12.6,0.0,0.0,0.0,0.01,3,1029.4,1025.0,91,0,0,91,,5.1,4,6.5,0.0,0.0,0.0,0.0
2022-01-05T06:00,2022-01-05,6,2022,1,5,흐림,-8.0,46,-17.5,-12.4,0.0,0.0,0.0,0.01,3,1028.8,1024.4,100,0,0,100,,4.4,35,7.9,0.0,0.0,0.0,0.0
2022-01-05T07:00,2022-01-05,7,2022,1,5,흐림,-7.8,45,-17.8,-12.1,0.0,0.0,0.0,0.01,3,1028.9,1024.5,100,0,0,100,,3.3,77,6.1,0.0,0.0,0.0,0.0
2022-01-05T08:00,2022-01-05,8,2022,1,5,흐림,-7.8,46,-17.5,-11.8,0.0,0.0,0.0,0.01,3,1029.3,1024.9,100,0,2,100,,2.3,129,4.7,1.0,0.0,1.0,0.0
2022-01-05T09:00,2022-01-05,9,2022,1,5,흐림,-6.9,51,-15.3,-11.8,0.0,0.0,0.0,0.01,3,1029.7,1025.4,100,0,27,100,,8.8,71,8.6,61.0,14.0,47.0,2073.52
2022-01-05T10:00,2022-01-05,10,2022,1,5,흐림,-4.3,45,-14.4,-8.6,0.0,0.0,0.0,0.01,3,1030.2,1025.9,100,0,86,100,,4.7,81,15.5,152.0,20.0,132.0,478.45
2022-01-05T11:00,2022-01-05,11,2022,1,5,흐림,-1.9,41,-13.4,-6.2,0.0,0.0,0.0,0.01,3,1030.0,1025.7,100,0,99,100,,5.7,55,15.5,238.0,41.0,197.0,1400.33
2022-01-05T12:00,2022-01-05,12,2022,1,5,흐림,0.2,37,-12.8,-4.1,0.0,0.0,0.0,0.01,3,1029.1,1024.9,100,0,100,100,,6.3,66,16.9,323.0,90.0,233.0,3600.0
2022-01-05T13:00,2022-01-05,13,2022,1,5,흐림,1.5,33,-12.9,-2.9,0.0,0.0,0.0,0.01,3,1027.5,1023.3,100,0,100,100,,6.6,68,17.3,337.0,84.0,253.0,3295.99
2022-01-05T14:00,2022-01-05,14,2022,1,5,흐림,2.7,34,-11.8,-1.6,0.0,0.0,0.0,0.01,3,1026.4,1022.2,100,0,100,100,,6.0,65,18.0,372.0,148.0,224.0,3600.0
2022-01-05T15:00,2022-01-05,15,2022,1,5,흐림,3.0,35,-11.0,-0.9,0.0,0.0,0.0,0.01,3,1026.4,1022.2,100,0,100,100,,3.6,45,16.2,266.0,57.0,209.0,2376.43
2022-01-05T16:00,2022-01-05,16,2022,1,5,흐림,2.8,36,-10.9,-1.1,0.0,0.0,0.0,0.01,3,1026.5,1022.3,100,0,100,100,,4.0,350,10.8,177.0,31.0,146.0,1311.99
2022-01-05T17:00,2022-01-05,17,2022,1,5,흐림,-0.2,41,-11.9,-4.7,0.0,0.0,0.0,0.01,3,1026.7,1022.5,100,0,100,100,,7.9,321,9.7,61.0,0.0,61.0,0.0
2022-01-05T18:00,2022-01-05,18,2022,1,5,흐림,-1.3,42,-12.6,-5.8,0.0,0.0,0.0,0.01,3,1026.9,1022.7,100,0,100,100,,7.2,333,11.5,4.0,0.0,4.0,0.0
2022-01-05T19:00,2022-01-05,19,2022,1,5,흐림,-2.5,44,-12.9,-7.0,0.0,0.0,0.0,0.01,3,1027.2,1022.9,100,0,100,100,,7.2,342,11.5,0.0,0.0,0.0,0.0
2022-01-05T20:00,2022-01-05,20,2022,1,5,흐림,-2.5,44,-13.1,-7.0,0.0,0.0,0.0,0.01,3,1027.5,1023.2,100,0,100,100,,6.6,338,10.1,0.0,0.0,0.0,0.0
2022-01-05T21:00,2022-01-05,21,2022,1,5,흐림,-3.6,46,-13.6,-8.1,0.0,0.0,0.0,0.01,3,1027.8,1023.5,100,0,100,100,,6.5,354,10.4,0.0,0.0,0.0,0.0
2022-01-05T22:00,2022-01-05,22,2022,1,5,흐림,-3.8,45,-14.1,-8.5,0.0,0.0,0.0,0.01,3,1028.1,1023.8,100,0,100,100,,7.9,357,10.1,0.0,0.0,0.0,0.0
2022-01-05T23:00,2022-01-05,23,2022,1,5,흐림,-4.0,43,-14.8,-8.6,0.0,0.0,0.0,0.01,3,1028.0,1023.7,100,0,100,100,,7.6,357,10.4,0.0,0.0,0.0,0.0
2022-01-06T00:00,2022-01-06,0,2022,1,6,흐림,-4.3,43,-15.1,-9.0,0.0,0.0,0.0,0.01,3,1027.7,1023.4,100,0,99,99,,7.3,349,10.8,0.0,0.0,0.0,0.0
