datetime,date,hour,year,month,day,weather_code_label,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,visibility,wind_speed_10m,wind_direction_10m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,sunshine_duration
2025-01-02T05:00,2025-01-02,5,2025,1,2,맑음,-4.2,79,-7.2,-7.7,0.0,0.0,0.0,0.0,0,1025.3,1021.0,0,0,0,0,,3.6,303,7.6,0.0,0.0,0.0,0.0
2025-01-02T06:00,2025-01-02,6,2025,1,2,맑음,-4.2,79,-7.3,-7.7,0.0,0.0,0.0,0.0,0,1025.3,1021.0,9,0,9,0,,2.8,297,6.1,0.0,0.0,0.0,0.0
2025-01-02T07:00,2025-01-02,7,2025,1,2,흐림,-4.3,78,-7.7,-7.8,0.0,0.0,0.0,0.0,3,1025.5,1021.2,88,0,20,87,,2.8,281,5.0,0.0,0.0,0.0,0.0
2025-01-02T08:00,2025-01-02,8,2025,1,2,흐림,-4.1,71,-8.6,-7.6,0.0,0.0,0.0,0.0,3,1025.9,1021.6,85,0,76,68,,2.7,270,5.0,1.0,0.0,1.0,0.0
2025-01-02T09:00,2025-01-02,9,2025,1,2,흐림,-2.8,63,-8.9,-6.4,0.0,0.0,0.0,0.0,3,1026.4,1022.1,100,0,100,98,,3.1,234,9.4,58.0,13.0,45.0,1796.2
2025-01-02T10:00,2025-01-02,10,2025,1,2,대체로 맑음,-1.5,63,-7.7,-4.9,0.0,0.0,0.0,0.0,1,1027.2,1022.9,34,0,34,0,,2.6,309,11.2,208.0,119.0,89.0,3600.0
2025-01-02T11:00,2025-01-02,11,2025,1,2,맑음,0.8,46,-9.4,-3.0,0.0,0.0,0.0,0.0,0,1027.0,1022.8,1,0,1,0,,3.7,305,14.8,354.0,257.0,97.0,3600.0
2025-01-02T12:00,2025-01-02,12,2025,1,2,맑음,2.7,34,-11.5,-1.6,0.0,0.0,0.0,0.0,0,1026.3,1022.1,0,0,0,0,,6.2,314,19.1,452.0,353.0,99.0,3600.0
2025-01-02T13:00,2025-01-02,13,2025,1,2,맑음,4.0,25,-14.5,-0.8,0.0,0.0,0.0,0.0,0,1025.2,1021.0,0,0,0,0,,8.1,315,22.3,490.0,389.0,101.0,3600.0
2025-01-02T14:00,2025-01-02,14,2025,1,2,맑음,4.4,23,-14.8,-0.7,0.0,0.0,0.0,0.0,0,1024.8,1020.6,0,0,0,0,,10.2,316,25.2,467.0,369.0,98.0,3600.0
2025-01-02T15:00,2025-01-02,15,2025,1,2,맑음,4.2,25,-13.9,-1.1,0.0,0.0,0.0,0.0,0,1024.7,1020.5,0,0,0,0,,12.0,311,27.4,385.0,295.0,90.0,3600.0
2025-01-02T16:00,2025-01-02,16,2025,1,2,맑음,3.3,30,-12.6,-1.6,0.0,0.0,0.0,0.0,0,1024.7,1020.5,0,0,0,0,,10.6,312,27.4,256.0,181.0,75.0,3600.0
2025-01-02T17:00,2025-01-02,17,2025,1,2,맑음,1.3,38,-11.6,-3.3,0.0,0.0,0.0,0.0,0,1025.1,1020.9,0,0,0,0,,8.4,307,22.3,104.0,58.0,46.0,3600.0
2025-01-02T18:00,2025-01-02,18,2025,1,2,맑음,-0.5,43,-11.5,-5.1,0.0,0.0,0.0,0.0,0,1025.7,1021.5,4,0,0,4,,8.5,305,16.6,5.0,1.0,4.0,0.0
2025-01-02T19:00,2025-01-02,19,2025,1,2,대체로 맑음,-1.8,48,-11.3,-6.0,0.0,0.0,0.0,0.0,1,1025.8,1021.5,45,0,0,45,,6.4,302,15.8,0.0,0.0,0.0,0.0
2025-01-02T20:00,2025-01-02,20,2025,1,2,맑음,-2.0,46,-12.1,-6.7,0.0,0.0,0.0,0.0,0,1026.3,1022.0,7,0,0,7,,9.4,306,16.6,0.0,0.0,0.0,0.0
2025-01-02T21:00,2025-01-02,21,2025,1,2,흐림,-2.6,45,-13.1,-7.6,0.0,0.0,0.0,0.0,3,1026.5,1022.2,81,0,0,81,,10.2,315,19.4,0.0,0.0,0.0,0.0
2025-01-02T22:00,2025-01-02,22,2025,1,2,흐림,-2.5,58,-9.6,-7.3,0.0,0.0,0.0,0.0,3,1026.6,1022.3,84,0,0,84,,11.1,323,20.9,0.0,0.0,0.0,0.0
2025-01-02T23:00,2025-01-02,23,2025,1,2,대체로 맑음,-3.2,61,-9.6,-7.9,0.0,0.0,0.0,0.0,1,1026.9,1022.6,20,0,0,20,,10.3,322,21.6,0.0,0.0,0.0,0.0
2025-01-03T00:00,2025-01-03,0,2025,1,3,맑음,-3.8,65,-9.5,-8.3,0.0,0.0,0.0,0.0,0,1027.3,1023.0,0,0,0,0,,8.7,322,20.2,0.0,0.0,0.0,0.0
2025-01-03T01:00,2025-01-03,1,2025,1,3,맑음,-4.2,68,-9.4,-8.5,0.0,0.0,0.0,0.0,0,1027.1,1022.8,0,0,0,0,,6.9,317,16.9,0.0,0.0,0.0,0.0
2025-01-03T02:00,2025-01-03,2,2025,1,3,맑음,-4.5,69,-9.3,-8.4,0.0,0.0,0.0,0.0,0,1026.9,1022.6,0,0,0,0,,5.1,315,13.0,0.0,0.0,0.0,0.0
2025-01-03T03:00,2025-01-03,3,2025,1,3,맑음,-4.5,68,-9.4,-8.5,0.0,0.0,0.0,0.0,0,1027.0,1022.7,0,0,0,0,,5.6,318,10.1,0.0,0.0,0.0,0.0
2025-01-03T04:00,2025-01-03,4,2025,1,3,맑음,-4.5,66,-9.9,-8.8,0.0,0.0,0.0,0.0,0,1026.8,1022.5,0,0,0,0,,7.1,319,13.7,0.0,0.0,0.0,0.0
2025-01-03T05:00,2025-01-03,5,2025,1,3,맑음,-4.6,60,-11.1,-9.1,0.0,0.0,0.0,0.0,0,1026.5,1022.2,0,0,0,0,,7.8,320,14.8,0.0,0.0,0.0,0.0
2025-01-03T06:00,2025-01-03,6,2025,1,3,맑음,-4.9,52,-13.3,-9.5,0.0,0.0,0.0,0.0,0,1026.8,1022.5,0,0,0,0,,7.3,322,15.1,0.0,0.0,0.0,0.0
2025-01-03T07:00,2025-01-03,7,2025,1,3,맑음,-5.2,46,-15.1,-9.8,0.0,0.0,0.0,0.0,0,1027.1,1022.8,0,0,0,0,,6.8,318,13.7,0.0,0.0,0.0,0.0
2025-01-03T08:00,2025-01-03,8,2025,1,3,맑음,-5.4,44,-15.8,-10.0,0.0,0.0,0.0,0.0,0,1027.6,1023.3,0,0,0,0,,6.0,323,13.0,1.0,0.0,1.0,0.0
2025-01-03T09:00,2025-01-03,9,2025,1,3,맑음,-4.6,39,-16.5,-8.6,0.0,0.0,0.0,0.0,0,1027.8,1023.5,0,0,0,0,,2.2,270,11.2,74.0,39.0,35.0,3600.0
2025-01-03T10:00,2025-01-03,10,2025,1,3,맑음,-3.1,37,-15.6,-7.0,0.0,0.0,0.0,0.0,0,1028.8,1024.5,1,0,1,0,,1.8,24,10.8,227.0,153.0,74.0,3600.0
2025-01-03T11:00,2025-01-03,11,2025,1,3,대체로 맑음,-1.3,27,-17.8,-5.1,0.0,0.0,0.0,0.0,1,1028.4,1024.1,38,7,37,0,,0.7,104,11.5,365.0,272.0,93.0,3600.0
2025-01-03T12:00,2025-01-03,12,2025,1,3,흐림,-0.1,23,-19.0,-4.0,0.0,0.0,0.0,0.0,3,1027.4,1023.2,100,98,100,0,,1.1,360,11.9,453.0,336.0,117.0,3600.0
2025-01-03T13:00,2025-01-03,13,2025,1,3,맑음,0.2,25,-17.4,-3.8,0.0,0.0,0.0,0.0,0,1026.4,1022.2,4,2,2,0,,2.3,241,12.6,328.0,118.0,210.0,3600.0
2025-01-03T14:00,2025-01-03,14,2025,1,3,맑음,1.2,28,-15.5,-3.3,0.0,0.0,0.0,0.0,0,1025.7,1021.5,7,6,1,0,,6.7,226,20.2,474.0,372.0,102.0,3600.0
2025-01-03T15:00,2025-01-03,15,2025,1,3,맑음,1.4,37,-11.9,-3.5,0.0,0.0,0.0,0.0,0,1025.5,1021.3,9,7,2,0,,10.6,235,25.9,394.0,302.0,92.0,3600.0
2025-01-03T16:00,2025-01-03,16,2025,1,3,부분적으로 흐림,0.8,47,-9.3,-3.9,0.0,0.0,0.0,0.0,2,1025.3,1021.1,51,51,0,0,,10.0,236,26.6,253.0,172.0,81.0,3600.0
2025-01-03T17:00,2025-01-03,17,2025,1,3,맑음,-0.8,62,-7.1,-4.4,0.0,0.0,0.0,0.0,0,1025.4,1021.2,9,9,0,0,,4.2,250,22.3,101.0,51.0,50.0,3600.0
2025-01-03T18:00,2025-01-03,18,2025,1,3,맑음,-1.9,66,-7.4,-5.2,0.0,0.0,0.0,0.0,0,1025.6,1021.3,10,10,0,0,,2.4,189,7.6,5.0,1.0,4.0,0.0
2025-01-03T19:00,2025-01-03,19,2025,1,3,맑음,-1.6,64,-7.4,-5.3,0.0,0.0,0.0,0.0,0,1025.6,1021.4,6,6,0,0,,4.5,166,8.3,0.0,0.0,0.0,0.0
2025-01-03T20:00,2025-01-03,20,2025,1,3,맑음,-1.2,67,-6.6,-5.6,0.0,0.0,0.0,0.0,0,1026.0,1021.8,1,1,0,0,,9.4,257,14.8,0.0,0.0,0.0,0.0
2025-01-03T21:00,2025-01-03,21,2025,1,3,맑음,-1.8,61,-8.2,-6.9,0.0,0.0,0.0,0.0,0,1026.7,1022.4,0,0,0,0,,14.2,299,29.5,0.0,0.0,0.0,0.0
2025-01-03T22:00,2025-01-03,22,2025,1,3,맑음,-2.0,71,-6.7,-6.6,0.0,0.0,0.0,0.0,0,1027.3,1023.0,1,1,0,0,,10.8,300,21.2,0.0,0.0,0.0,0.0
2025-01-03T23:00,2025-01-03,23,2025,1,3,맑음,-3.2,74,-7.1,-7.4,0.0,0.0,0.0,0.0,0,1027.5,1023.2,0,0,0,0,,8.4,317,20.9,0.0,0.0,0.0,0.0
2025-01-04T00:00,2025-01-04,0,2025,1,4,맑음,-3.7,72,-8.1,-8.1,0.0,0.0,0.0,0.0,0,1027.6,1023.3,0,0,0,0,,8.7,317,16.6,0.0,0.0,0.0,0.0
2025-01-04T01:00,2025-01-04,1,2025,1,4,맑음,-4.2,70,-8.8,-8.4,0.0,0.0,0.0,0.0,0,1027.5,1023.2,0,0,0,0,,7.3,306,16.6,0.0,0.0,0.0,0.0
2025-01-04T02:00,2025-01-04,2,2025,1,4,맑음,-4.4,69,-9.2,-8.4,0.0,0.0,0.0,0.0,0,1027.7,1023.4,0,0,0,0,,5.5,302,13.3,0.0,0.0,0.0,0.0
2025-01-04T03:00,2025-01-04,3,2025,1,4,맑음,-4.8,70,-9.5,-8.5,0.0,0.0,0.0,0.0,0,1027.9,1023.6,0,0,0,0,,3.3,319,10.1,0.0,0.0,0.0,0.0
2025-01-04T04:00,2025-01-04,4,2025,1,4,맑음,-4.9,70,-9.6,-8.3,0.0,0.0,0.0,0.0,0,1027.5,1023.2,0,0,0,0,,1.3,16,5.8,0.0,0.0,0.0,0.0
2025-01-04T05:00,2025-01-04,5,2025,1,4,맑음,-5.0,70,-9.7,-8.4,0.0,0.0,0.0,0.0,0,1027.0,1022.7,0,0,0,0,,1.2,51,2.9,0.0,0.0,0.0,0.0
2025-01-04T06:00,2025-01-04,6,2025,1,4,맑음,-5.1,67,-10.2,-8.4,0.0,0.0,0.0,0.0,0,1027.2,1022.9,0,0,0,0,,0.8,135,2.5,0.0,0.0,0.0,0.0
2025-01-04T07:00,2025-01-04,7,2025,1,4,맑음,-5.2,66,-10.5,-8.5,0.0,0.0,0.0,0.0,0,1027.6,1023.3,1,1,0,0,,0.4,180,2.2,0.0,0.0,0.0,0.0
2025-01-04T08:00,2025-01-04,8,2025,1,4,맑음,-5.3,66,-10.8,-8.7,0.0,0.0,0.0,0.0,0,1027.6,1023.3,1,1,0,0,,0.7,166,2.5,1.0,0.0,1.0,0.0
2025-01-04T09:00,2025-01-04,9,2025,1,4,맑음,-3.8,57,-11.0,-7.3,0.0,0.0,0.0,0.0,0,1027.9,1023.6,1,1,0,0,,1.8,174,7.6,72.0,36.0,36.0,3600.0
2025-01-04T10:00,2025-01-04,10,2025,1,4,맑음,-2.6,48,-12.2,-6.1,0.0,0.0,0.0,0.0,0,1028.9,1024.6,0,0,0,0,,0.9,127,9.0,224.0,150.0,74.0,3600.0
2025-01-04T11:00,2025-01-04,11,2025,1,4,맑음,-0.6,36,-13.7,-4.1,0.0,0.0,0.0,0.0,0,1028.9,1024.7,0,0,0,0,,0.4,180,10.4,363.0,272.0,91.0,3600.0
2025-01-04T12:00,2025-01-04,12,2025,1,4,맑음,0.9,32,-13.9,-2.7,0.0,0.0,0.0,0.0,0,1028.3,1024.1,0,0,0,0,,0.7,270,11.5,458.0,357.0,101.0,3600.0
2025-01-04T13:00,2025-01-04,13,2025,1,4,맑음,2.0,33,-12.7,-1.5,0.0,0.0,0.0,0.0,0,1027.6,1023.4,0,0,0,0,,0.8,333,11.9,494.0,390.0,104.0,3600.0
2025-01-04T14:00,2025-01-04,14,2025,1,4,맑음,2.8,35,-11.3,-0.6,0.0,0.0,0.0,0.0,0,1026.6,1022.4,0,0,0,0,,0.5,180,11.5,469.0,369.0,100.0,3600.0
2025-01-04T15:00,2025-01-04,15,2025,1,4,맑음,2.9,38,-9.9,-0.8,0.0,0.0,0.0,0.0,0,1026.6,1022.4,0,0,0,0,,3.2,218,12.2,388.0,298.0,90.0,3600.0
2025-01-04T16:00,2025-01-04,16,2025,1,4,대체로 맑음,2.5,43,-8.9,-1.4,0.0,0.0,0.0,0.0,1,1026.5,1022.3,28,28,0,0,,5.1,219,13.3,257.0,177.0,80.0,3600.0
2025-01-04T17:00,2025-01-04,17,2025,1,4,맑음,0.6,59,-6.4,-3.0,0.0,0.0,0.0,0.0,0,1026.4,1022.2,16,16,2,0,,4.6,219,11.5,96.0,46.0,50.0,3600.0
2025-01-04T18:00,2025-01-04,18,2025,1,4,대체로 맑음,-0.5,65,-6.2,-4.1,0.0,0.0,0.0,0.0,1,1026.5,1022.3,34,34,0,0,,4.8,207,9.0,5.0,1.0,4.0,0.0
2025-01-04T19:00,2025-01-04,19,2025,1,4,대체로 맑음,-0.9,66,-6.4,-4.2,0.0,0.0,0.0,0.0,1,1026.4,1022.2,37,37,0,0,,3.0,166,7.2,0.0,0.0,0.0,0.0
2025-01-04T20:00,2025-01-04,20,2025,1,4,대체로 맑음,-0.9,64,-6.9,-4.5,0.0,0.0,0.0,0.0,1,1026.3,1022.1,21,21,0,0,,4.2,126,6.8,0.0,0.0,0.0,0.0
2025-01-04T21:00,2025-01-04,21,2025,1,4,대체로 맑음,-0.6,61,-7.2,-4.7,0.0,0.0,0.0,0.0,1,1025.9,1021.7,30,28,0,2,,7.3,134,13.0,0.0,0.0,0.0,0.0
2025-01-04T22:00,2025-01-04,22,2025,1,4,대체로 맑음,-1.0,62,-7.3,-5.4,0.0,0.0,0.0,0.0,1,1026.4,1022.2,45,18,0,33,,9.0,133,16.9,0.0,0.0,0.0,0.0
2025-01-04T23:00,2025-01-04,23,2025,1,4,흐림,-0.9,59,-7.8,-5.3,0.0,0.0,0.0,0.0,3,1026.0,1021.8,80,1,0,80,,9.6,139,17.6,0.0,0.0,0.0,0.0
2025-01-05T00:00,2025-01-05,0,2025,1,5,흐림,-1.0,60,-7.8,-5.5,0.0,0.0,0.0,0.0,3,1025.0,1020.8,100,0,1,100,,9.3,133,18.0,0.0,0.0,0.0,0.0
2025-01-05T01:00,2025-01-05,1,2025,1,5,흐림,-0.9,62,-7.2,-5.4,0.0,0.0,0.0,0.0,3,1024.1,1019.9,100,38,17,100,,9.9,136,18.4,0.0,0.0,0.0,0.0
2025-01-05T02:00,2025-01-05,2,2025,1,5,흐림,-0.2,62,-6.6,-4.5,0.0,0.0,0.0,0.0,3,1023.6,1019.4,100,65,70,100,,8.6,149,19.8,0.0,0.0,0.0,0.0
2025-01-05T03:00,2025-01-05,3,2025,1,5,약한 눈,-0.1,64,-6.0,-4.4,0.1,0.0,0.07,0.0,71,1023.3,1019.1,100,58,93,100,,9.3,152,17.3,0.0,0.0,0.0,0.0
2025-01-05T04:00,2025-01-05,4,2025,1,5,보통 눈,-0.1,70,-4.9,-4.6,0.5,0.0,0.35,0.0,73,1022.7,1018.5,100,56,100,100,,11.9,151,24.1,0.0,0.0,0.0,0.0
2025-01-05T05:00,2025-01-05,5,2025,1,5,보통 눈,-0.2,72,-4.7,-4.4,0.3,0.0,0.21,0.0,73,1022.1,1017.9,100,98,100,100,,10.3,145,23.4,0.0,0.0,0.0,0.0
2025-01-05T06:00,2025-01-05,6,2025,1,5,보통 눈,-0.3,81,-3.2,-4.2,0.9,0.0,0.63,0.0,73,1021.6,1017.4,100,88,98,100,,9.2,137,22.7,0.0,0.0,0.0,0.0
2025-01-05T07:00,2025-01-05,7,2025,1,5,강한 눈,-0.1,85,-2.2,-3.7,1.4,0.0,0.98,0.0,75,1021.2,1017.0,100,100,100,100,,8.5,117,18.4,0.0,0.0,0.0,0.0
2025-01-05T08:00,2025-01-05,8,2025,1,5,보통 눈,0.3,89,-1.2,-3.2,1.0,0.0,0.7,0.0,73,1021.3,1017.1,100,100,100,6,,8.4,121,16.2,0.0,0.0,0.0,0.0
2025-01-05T09:00,2025-01-05,9,2025,1,5,보통 눈,0.9,93,-0.2,-2.7,1.0,0.0,0.7,0.0,73,1021.1,1016.9,100,100,100,0,,9.8,162,20.2,18.0,0.0,18.0,0.0
2025-01-05T10:00,2025-01-05,10,2025,1,5,강한 눈,0.4,89,-1.2,-3.5,1.4,0.0,0.98,0.0,75,1021.6,1017.4,100,100,100,0,,10.7,143,22.7,61.0,0.0,61.0,0.0
2025-01-05T11:00,2025-01-05,11,2025,1,5,보통 눈,0.9,87,-1.0,-3.0,0.9,0.0,0.63,0.0,73,1021.3,1017.1,100,100,100,7,,10.9,158,21.2,71.0,0.0,71.0,0.0
2025-01-05T12:00,2025-01-05,12,2025,1,5,약한 눈,1.1,87,-0.7,-2.8,0.3,0.1,0.14,0.0,71,1020.4,1016.2,99,99,18,1,,11.6,158,22.7,127.0,0.0,127.0,0.0
2025-01-05T13:00,2025-01-05,13,2025,1,5,흐림,2.0,83,-0.6,-2.0,0.0,0.0,0.0,0.0,3,1019.3,1015.1,98,98,1,0,,11.5,163,24.1,248.0,62.0,186.0,1956.79
2025-01-05T14:00,2025-01-05,14,2025,1,5,부분적으로 흐림,2.4,86,0.3,-1.1,0.0,0.0,0.0,0.0,2,1018.2,1014.0,56,56,1,0,,9.9,164,23.0,258.0,56.0,202.0,1722.33
2025-01-05T15:00,2025-01-05,15,2025,1,5,대체로 맑음,2.8,89,1.1,-0.4,0.0,0.0,0.0,0.0,1,1017.6,1013.5,35,35,0,0,,8.9,155,20.5,316.0,163.0,153.0,3600.0
2025-01-05T16:00,2025-01-05,16,2025,1,5,맑음,2.8,92,1.5,-0.4,0.0,0.0,0.0,0.0,0,1017.6,1013.5,12,12,0,0,,9.0,157,19.1,221.0,115.0,106.0,3600.0
2025-01-05T17:00,2025-01-05,17,2025,1,5,대체로 맑음,2.2,93,1.2,-1.0,0.0,0.0,0.0,0.0,1,1017.4,1013.2,26,24,4,0,,8.6,154,18.0,96.0,42.0,54.0,3600.0
2025-01-05T18:00,2025-01-05,18,2025,1,5,대체로 맑음,1.4,93,0.3,-1.8,0.0,0.0,0.0,0.0,1,1017.2,1013.0,31,30,6,0,,7.7,150,16.2,6.0,1.0,5.0,0.0
2025-01-05T19:00,2025-01-05,19,2025,1,5,약한 이슬비,1.2,93,0.2,-2.0,0.1,0.1,0.0,0.0,51,1017.4,1013.2,50,22,41,0,,7.7,155,14.4,0.0,0.0,0.0,0.0
2025-01-05T20:00,2025-01-05,20,2025,1,5,약한 이슬비,1.3,93,0.3,-2.1,0.1,0.1,0.0,0.0,51,1017.4,1013.2,49,30,28,0,,9.1,159,15.8,0.0,0.0,0.0,0.0
2025-01-05T21:00,2025-01-05,21,2025,1,5,대체로 맑음,1.0,94,0.2,-2.3,0.0,0.0,0.0,0.0,1,1017.2,1013.0,43,12,35,0,,8.9,161,16.9,0.0,0.0,0.0,0.0
2025-01-05T22:00,2025-01-05,22,2025,1,5,흐림,-0.6,96,-1.0,-4.0,0.0,0.0,0.0,0.0,3,1018.2,1014.0,97,94,46,0,,8.1,114,14.4,0.0,0.0,0.0,0.0
2025-01-05T23:00,2025-01-05,23,2025,1,5,흐림,-0.2,97,-0.6,-3.6,0.0,0.0,0.0,0.0,3,1017.6,1013.4,98,98,22,0,,8.4,132,16.9,0.0,0.0,0.0,0.0
2025-01-06T00:00,2025-01-06,0,2025,1,6,흐림,-0.6,95,-1.2,-4.0,0.0,0.0,0.0,0.0,3,1017.1,1012.9,84,82,11,0,,8.2,104,15.1,0.0,0.0,0.0,0.0
